LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
119.75, 23.55, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.00, 23.45,  41.4105,  40.4641,  78.2780, 100.2840, 102.8216,  40.4192,  78.3538, 115.7212, 170.5308,  40.4348,  79.7804, 129.8370, 221.5348,  40.4192,  85.6577, 145.5115, 253.6750,  40.4298,  76.8613,  40.4277, 110.7663,  40.4345, 173.0746,  40.4970, 220.4577,
120.00, 23.50, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.05, 23.05,  40.7421,  40.3324,  76.9740,  97.4040,  99.9840,  40.3372,  76.6923, 112.8462, 168.1385,  40.3076,  78.7957, 127.7978, 222.8065,  40.3372,  84.2231, 142.6308, 255.8942,  40.3268,  74.9747,  40.3491, 108.4448,  40.3389, 172.1772,  40.4313, 221.8019,
120.05, 23.10,  40.5474,  40.3414,  77.1620,  97.8980, 100.4269,  40.3356,  76.9808, 113.4577, 168.5154,  40.2878,  78.8826, 128.7261, 222.9130,  40.3356,  84.4769, 143.4058, 256.3481,  40.3167,  75.3799,  40.3417, 108.8349,  40.3024, 172.8842,  40.4099, 222.4365,
120.05, 23.15,  41.4026,  40.2494,  77.1520,  97.5700, 100.2485,  40.2828,  76.8423, 113.2404, 167.0558,  40.2098,  78.7087, 127.7587, 220.2935,  40.2828,  84.3231, 142.4692, 252.8365,  40.2504,  75.3954,  40.2827, 108.6541,  40.2548, 170.7281,  40.3241, 219.5135,
120.05, 23.20, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.05, 23.50,  41.3447,  40.4302,  78.7340, 100.7200, 103.4369,  40.4110,  78.6769, 116.3596, 171.3731,  40.3830,  79.9978, 130.7478, 222.2826,  40.4110,  86.5692, 146.4231, 254.2154,  40.4127,  77.2077,  40.4257, 111.6448,  40.4518, 174.1737,  40.5862, 221.0865,
120.10, 23.00, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.10, 23.05,  40.8605,  40.3087,  77.3080,  97.5480, 100.0521,  40.3473,  76.7654, 113.1288, 168.8231,  40.2906,  78.9587, 128.4870, 223.0043,  40.3473,  84.3038, 143.0596, 255.6288,  40.3171,  75.1820,  40.3280, 108.6465,  40.3504, 172.9667,  40.4285, 222.4596,
