LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.10, 23.15,  22.3923,  21.6304,  22.0518,  22.3890,  23.0032,  21.6894,  22.6838,  22.8659,  23.4954,  21.6707,  22.6991,  22.5149,  25.8083,  21.6894,  22.3678,  23.2764,  27.9780,  21.6863,  22.3253,  21.7147,  22.3328,  21.7169,  23.6015,  21.8685,  26.8138,
120.10, 23.20,  23.3959,  22.2850,  22.6961,  23.1355,  23.6536,  22.3421,  23.3468,  23.5215,  24.1480,  22.3161,  23.2895,  23.2174,  26.5831,  22.3421,  22.9679,  23.9196,  28.8166,  22.3370,  22.9468,  22.3629,  22.9973,  22.3710,  24.3417,  22.5091,  27.5575,
120.10, 23.25,  23.2806,  22.2269,  22.6599,  23.1430,  23.6230,  22.2818,  23.3273,  23.4768,  24.1144,  22.2745,  23.2253,  23.1987,  26.5048,  22.2818,  22.9631,  23.8971,  28.7444,  22.2824,  22.9289,  22.3034,  22.9529,  22.3067,  24.3307,  22.4381,  27.4583,
120.10, 23.30,  22.8015,  21.6095,  21.9918,  22.5293,  22.9458,  21.6683,  22.6713,  22.8639,  23.4523,  21.6470,  22.6188,  22.5596,  25.6999,  21.6683,  22.2754,  23.2303,  27.9227,  21.6607,  22.2805,  21.6774,  22.3406,  21.6797,  23.6767,  21.7791,  26.7008,
120.10, 23.35,  22.8171,  21.2470,  21.5637,  22.2194,  22.5823,  21.2935,  22.3492,  22.5402,  23.0720,  21.2957,  22.2267,  22.2231,  25.2409,  21.2935,  21.8989,  22.8210,  27.3963,  21.2951,  21.9132,  21.3095,  21.9980,  21.3269,  23.2439,  21.4411,  26.1179,
120.10, 23.50, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.10, 23.55,  21.7113,  20.4280,  20.7378,  21.4108,  21.6667,  20.4849,  21.5112,  21.6360,  22.1196,  20.4981,  21.3377,  21.4003,  24.1107,  20.4849,  21.0285,  21.8171,  26.3881,  20.4846,  21.0400,  20.4990,  21.1137,  20.5214,  22.2879,  20.6289,  24.9396,
120.10, 23.60, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.10, 23.65,  20.6491,  20.4104,  20.6498,  21.3443,  21.6156,  20.4536,  21.5492,  21.6136,  22.0899,  20.4835,  21.2974,  21.3537,  24.0664,  20.4536,  21.0436,  21.7510,  26.3072,  20.4565,  21.0528,  20.4612,  21.0816,  20.4915,  22.1764,  20.5579,  24.8639,
120.15, 22.90,  26.4972,  26.7367,  27.2502,  27.5477,  28.2206,  26.8072,  27.8996,  28.3595,  29.0395,  26.7770,  28.0659,  27.8882,  31.9827,  26.8072,  27.5803,  28.7161,  34.5457,  26.7962,  27.5873,  26.8372,  27.5853,  26.8447,  29.2122,  27.0301,  33.3561,
