LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.45, 23.60, 193.6980, 162.2514, 169.8917, 183.7989, 182.8081, 163.5742, 183.6420, 182.5627, 186.7794, 162.5628, 178.5216, 172.7863, 205.6882, 163.5742, 177.1603, 188.6205, 235.3876, 163.1226, 175.3511, 163.3503, 179.1380, 164.1181, 185.4202, 166.6259, 214.9985,
120.45, 23.65, 187.9140, 157.6525, 165.6846, 178.5366, 178.6779, 158.9520, 179.7906, 175.7061, 180.3289, 157.9467, 172.7882, 167.7887, 199.9421, 158.9520, 172.2312, 183.1829, 228.1876, 158.5269, 170.6702, 158.6896, 173.9746, 159.5132, 179.9601, 161.9270, 209.9155,
120.45, 23.70, 196.2103, 157.6727, 166.0114, 177.4175, 176.9509, 158.8984, 179.9755, 176.2333, 182.2016, 158.1679, 173.0554, 169.2611, 200.7607, 158.8984, 173.2160, 182.7742, 228.9366, 158.5512, 171.0284, 158.8205, 173.8365, 159.7427, 180.6079, 162.5654, 210.7984,
120.45, 23.75, 176.8161, 145.6235, 155.0927, 166.4639, 165.5938, 146.6381, 167.8370, 165.1730, 169.3959, 146.1563, 160.4045, 157.5434, 186.7890, 146.6381, 160.0492, 169.3836, 214.5331, 146.3672, 158.7460, 146.5397, 161.6923, 147.3232, 169.4001, 149.4792, 197.0935,
120.45, 23.80, 172.7138, 145.4744, 155.7849, 166.6231, 165.2195, 146.3074, 167.4875, 165.4666, 169.0065, 146.1719, 160.9070, 158.2829, 186.4760, 146.3074, 160.2668, 170.3459, 215.5574, 146.1600, 159.2904, 146.2843, 161.8825, 147.0627, 169.7656, 148.9577, 196.9010,
120.45, 23.85, 172.6274, 145.1420, 155.4577, 167.9639, 166.6218, 145.7191, 168.2172, 166.7805, 170.8608, 145.8994, 161.9750, 158.4540, 189.1628, 145.7191, 160.6113, 170.5487, 216.6581, 145.7204, 159.7862, 145.8127, 162.6542, 146.6111, 170.5201, 148.4822, 197.8109,
120.45, 23.90, 166.1502, 141.1442, 153.9291, 164.9197, 164.8606, 141.6844, 164.1662, 162.9906, 167.1187, 141.8942, 159.2093, 156.4327, 185.4783, 141.6844, 158.8972, 168.7277, 212.5207, 141.7050, 156.4054, 141.7516, 160.1436, 142.5662, 166.9398, 144.3301, 193.8199,
120.45, 23.95, 174.7063, 145.9060, 158.7267, 168.9993, 169.5055, 146.5173, 170.0355, 168.0604, 172.7847, 146.7189, 163.8718, 160.5501, 191.6632, 146.5173, 162.6555, 172.6091, 218.9345, 146.5054, 160.7796, 146.5900, 164.5471, 147.4714, 171.2905, 149.4536, 200.1129,
120.45, 24.00, 172.2528, 145.5580, 159.6309, 172.3926, 171.3811, 146.1918, 172.4221, 169.1236, 174.5171, 146.3288, 165.3100, 161.9229, 195.3078, 146.1918, 164.0394, 172.9852, 222.0431, 146.1511, 162.9915, 146.2108, 165.9059, 147.1302, 172.8456, 149.0154, 202.2440,
120.45, 24.05, 163.1144, 138.9551, 152.5884, 165.1339, 162.2088, 139.6660, 163.6201, 160.0683, 166.1737, 139.6651, 157.9145, 154.5516, 186.5095, 139.6660, 156.7729, 165.0388, 211.4166, 139.5742, 155.2485, 139.6837, 157.7533, 140.6508, 164.1915, 142.7486, 192.3528,
120.45, 24.10, 157.3901, 135.9257, 148.7124, 158.6732, 158.3420, 136.7858, 157.7558, 157.9006, 163.3123, 136.5907, 151.9805, 151.2938, 179.6169, 136.7858, 153.6948, 161.1407, 205.5546, 136.5714, 150.6524, 136.7777, 154.5284, 137.7244, 160.5156, 140.2929, 188.1087,
120.45, 24.15, 154.1392, 132.8560, 144.2724, 157.0332, 153.0241, 133.8829, 153.6373, 153.1022, 157.9806, 133.5302, 149.0148, 146.7268, 175.8271, 133.8829, 149.9307, 157.3093, 200.3664, 133.6085, 147.2824, 133.7650, 150.2749, 134.7330, 156.2546, 137.2956, 182.7481,
120.45, 24.20, 153.3517, 132.1327, 145.6196, 157.8959, 154.0795, 133.2290, 155.6483, 153.7800, 158.8376, 132.9367, 149.8848, 147.5886, 176.3142, 133.2290, 150.6732, 157.7475, 202.0117, 132.9414, 147.7519, 133.0911, 151.0989, 134.0951, 157.1489, 136.6142, 182.5189,
120.50, 22.40, 199.1072, 174.0391, 179.3077, 185.4821, 195.9483, 176.2318, 189.6768, 191.6198, 199.0466, 174.8202, 187.0046, 185.9458, 213.8651, 176.2318, 184.2204, 194.9622, 236.4374, 175.4455, 183.5179, 176.1335, 187.7044, 176.8850, 195.9484, 180.1437, 225.7127,
120.50, 22.45, 202.3235, 180.1616, 185.7511, 193.1180, 201.3733, 182.5605, 196.9415, 198.7137, 206.4761, 180.8343, 193.7887, 193.5134, 222.7224, 182.5605, 191.4198, 203.1069, 245.2221, 181.6603, 190.4326, 182.3866, 195.1285, 183.0943, 204.1442, 186.4591, 235.5612,
120.50, 22.50, 214.1717, 189.8067, 194.2871, 205.3775, 212.6354, 192.4160, 207.8747, 208.8766, 218.1273, 190.4001, 203.0995, 204.3312, 235.1888, 192.4160, 202.3058, 216.0265, 258.9372, 191.3953, 201.0848, 192.1445, 205.3363, 192.8332, 215.7315, 196.3339, 248.3988,
120.50, 22.55, 231.1404, 195.0595, 202.2588, 210.4189, 218.0512, 197.7178, 214.0639, 216.5786, 224.9565, 195.6863, 210.4353, 211.0953, 243.1547, 197.7178, 208.0996, 221.3456, 270.2649, 196.7178, 208.9807, 197.4902, 212.0263, 198.2773, 222.7714, 202.1705, 260.5628,
120.50, 22.60, 229.9008, 194.8187, 202.6427, 211.6117, 218.9453, 197.4413, 216.7160, 216.4704, 226.4805, 195.4106, 211.1724, 212.0300, 243.4390, 197.4413, 210.2620, 224.5599, 274.0940, 196.4898, 210.7705, 197.2741, 214.0506, 198.0463, 223.4105, 202.0554, 262.2309,
120.50, 22.65, 250.3380, 212.6614, 222.4897, 231.2292, 241.2850, 215.4672, 238.4949, 235.5113, 248.6265, 213.4024, 232.8058, 232.8413, 268.2614, 215.4672, 230.4970, 245.2106, 302.5061, 214.5386, 231.6289, 215.3626, 234.9866, 216.3008, 244.2585, 221.0876, 289.1932,
120.50, 22.70, 257.1677, 221.9557, 231.1675, 240.2464, 249.1056, 224.9335, 244.8082, 244.4892, 259.1311, 222.7486, 240.1408, 241.4045, 280.6266, 224.9335, 239.0310, 256.7550, 312.6095, 223.9193, 239.4921, 224.7722, 242.6218, 225.7706, 255.5574, 230.7397, 301.4226,
120.50, 22.75, 253.0183, 211.8674, 221.8554, 231.1337, 240.4047, 214.5549, 236.2461, 238.5626, 249.5290, 212.6870, 232.6960, 232.2646, 268.3461, 214.5549, 229.2189, 247.7813, 299.2900, 213.6622, 229.8524, 214.4739, 235.5872, 215.4231, 245.1995, 220.0908, 291.8896,
120.50, 22.80, 254.5648, 212.7936, 222.6849, 231.9509, 240.5604, 215.4895, 239.6672, 236.9827, 250.0450, 213.6233, 233.2393, 231.3876, 268.9932, 215.4895, 229.8461, 248.3574, 301.3361, 214.5910, 230.2700, 215.4027, 235.4691, 216.3484, 244.9665, 220.9128, 292.6061,
120.50, 22.85, 255.6571, 216.4603, 223.4129, 232.7893, 241.5919, 219.0220, 240.0848, 237.1277, 250.0446, 217.1083, 233.3431, 231.6975, 270.1576, 219.0220, 231.0652, 248.7243, 304.1189, 218.1871, 230.9439, 218.8987, 236.7821, 219.9233, 245.7608, 224.2911, 293.2863,
120.50, 22.90, 262.6279, 223.6966, 231.7929, 243.6356, 248.4004, 226.2965, 248.4354, 245.6872, 260.6291, 224.3283, 239.8603, 240.9688, 279.8812, 226.2965, 240.3227, 257.0068, 317.0421, 225.4838, 240.4591, 226.3264, 243.6172, 227.4147, 254.2427, 232.4778, 303.8616,
120.50, 22.95, 278.5030, 226.9884, 237.6847, 249.8912, 257.3161, 229.6902, 256.1752, 252.7085, 267.6021, 227.6657, 246.1077, 246.7214, 287.2744, 229.6902, 249.2054, 266.7800, 326.3149, 228.8078, 247.1272, 229.7166, 250.3761, 230.9462, 261.4987, 236.2562, 310.9762,
120.50, 23.00, 297.2332, 242.4120, 253.2837, 268.8314, 277.5944, 245.2545, 277.4445, 270.9680, 284.2910, 243.1283, 266.4449, 262.9956, 307.4324, 245.2545, 265.3185, 285.3427, 349.6931, 244.3318, 264.9496, 245.2994, 268.4810, 246.5884, 277.7357, 252.3517, 330.9156,
120.50, 23.05, 299.1761, 244.5486, 257.3764, 273.9367, 282.9706, 247.3916, 282.0849, 275.7778, 289.3086, 245.3712, 272.9277, 265.9764, 312.4266, 247.3916, 267.0123, 293.5471, 356.3752, 246.4813, 269.5381, 247.5407, 273.1597, 248.9821, 280.2995, 255.1287, 334.1597,
120.50, 23.10, 303.6556, 250.3378, 261.4463, 282.5898, 290.3465, 253.2132, 287.0372, 284.4998, 294.4055, 251.1119, 277.2542, 274.2632, 317.7024, 253.2132, 274.0420, 300.9080, 365.9560, 252.2885, 275.0804, 253.4089, 279.4218, 254.8089, 287.7605, 261.5587, 340.0845,
120.50, 23.15, 302.0877, 254.4634, 267.8961, 292.9677, 298.1263, 257.3159, 295.4516, 292.0952, 300.6728, 255.3273, 285.0653, 279.4072, 328.7086, 257.3159, 283.0020, 309.9427, 373.9747, 256.4111, 281.1504, 257.4987, 287.3830, 258.8665, 298.1062, 265.8723, 350.7135,
120.50, 23.20, 316.0196, 257.2861, 273.0259, 296.3757, 297.7097, 260.1838, 297.0093, 293.4616, 306.0653, 258.0456, 289.0228, 282.0124, 335.1324, 260.1838, 290.1481, 312.3260, 379.5969, 259.2408, 286.8852, 260.3053, 289.9421, 261.5811, 303.6300, 268.8012, 353.8196,
120.50, 23.25, 308.7537, 257.7222, 271.9767, 298.5273, 295.8890, 260.4799, 297.2868, 291.3141, 303.1007, 258.5973, 287.9339, 278.6175, 334.5498, 260.4799, 289.1716, 309.7257, 381.9178, 259.6536, 284.9225, 260.6594, 288.6571, 261.9490, 301.0009, 269.2337, 351.0447,
120.50, 23.30, 307.9355, 265.2182, 274.9204, 300.5825, 299.1768, 267.7306, 301.2196, 296.8260, 306.8800, 266.2363, 290.3117, 282.5066, 335.7305, 267.7306, 291.9580, 311.6365, 383.6733, 266.9576, 286.7970, 267.9880, 293.9084, 269.1741, 302.6950, 276.0034, 356.1243,
120.50, 23.35, 284.4778, 235.2262, 245.2308, 270.4517, 265.4146, 237.3881, 267.5814, 263.9414, 276.3716, 236.0999, 260.2105, 254.6465, 296.6743, 237.3881, 259.1416, 280.0225, 342.6262, 236.7697, 255.5892, 237.6651, 262.8822, 238.7347, 270.3524, 244.7722, 314.7963,
120.50, 23.40, 236.4689, 192.6765, 203.1907, 222.5958, 218.7849, 194.1048, 222.2834, 219.0864, 227.9644, 193.4585, 215.4553, 208.6308, 246.7217, 194.1048, 213.4225, 230.2691, 286.2889, 193.7622, 210.8047, 194.2986, 216.4300, 195.2513, 222.4953, 199.4388, 259.1933,
120.50, 23.45, 227.6155, 193.7473, 205.6268, 222.9031, 221.5607, 195.1696, 223.8432, 221.5459, 228.7312, 194.2478, 219.1156, 210.3684, 250.1521, 195.1696, 214.2150, 232.9245, 287.7759, 194.7634, 211.9775, 195.2579, 218.3693, 196.1728, 223.9090, 200.3639, 262.3863,
120.50, 23.50, 227.3932, 194.9626, 208.8067, 227.2450, 225.2342, 196.5344, 227.9878, 224.6493, 231.9727, 195.3783, 223.8040, 211.8268, 254.3087, 196.5344, 218.4572, 235.9891, 291.6267, 196.0252, 215.3688, 196.5237, 222.1255, 197.4153, 226.7337, 201.5757, 265.7820,
120.50, 23.55, 216.9757, 189.2744, 199.3554, 216.1233, 214.0506, 190.7155, 219.1980, 213.2167, 222.4553, 189.6545, 213.6488, 202.6522, 244.4250, 190.7155, 209.2091, 225.0614, 278.9258, 190.2614, 207.2014, 190.6604, 211.9695, 191.6300, 217.5950, 195.3932, 255.4999,
120.50, 23.60, 221.8191, 185.1402, 194.3939, 212.1460, 209.7040, 186.6863, 212.6438, 208.3764, 218.1210, 185.4376, 207.0622, 197.8786, 237.8889, 186.6863, 204.2694, 217.6841, 271.7956, 186.1831, 200.9948, 186.5168, 206.1834, 187.5354, 211.5680, 191.1360, 248.9836,
120.50, 23.65, 203.9974, 171.5993, 180.9668, 193.6618, 194.4081, 173.0167, 198.4706, 190.5561, 199.3311, 171.7649, 192.2447, 182.2300, 219.7541, 173.0167, 189.8676, 198.4619, 252.1612, 172.4990, 186.8595, 172.7140, 190.3786, 173.5942, 196.6370, 176.4313, 228.8692,
120.50, 23.70, 192.0714, 156.6793, 163.8759, 175.7664, 176.7739, 157.9343, 177.5888, 174.5848, 181.0401, 157.0029, 172.2650, 165.9625, 198.7313, 157.9343, 170.1135, 181.6523, 227.2545, 157.5041, 168.8464, 157.7005, 172.2071, 158.5722, 179.0673, 161.0620, 209.0129,
120.50, 23.75, 173.0611, 146.9844, 155.8793, 168.5298, 168.3249, 148.0757, 169.8493, 166.9422, 171.7695, 147.3233, 163.0254, 159.3813, 189.2723, 148.0757, 160.8042, 171.8736, 217.7101, 147.7016, 160.7704, 147.8733, 163.2556, 148.6944, 170.7040, 150.9415, 199.9232,
120.50, 23.80, 165.0206, 143.5504, 153.8123, 165.8704, 164.8331, 144.3719, 166.8818, 164.5122, 167.9395, 144.0731, 160.6580, 156.3221, 185.7531, 144.3719, 158.2885, 169.4934, 215.2146, 144.1817, 158.1127, 144.3622, 160.3818, 145.2094, 167.9807, 147.4807, 196.6362,
120.50, 23.85, 168.0732, 142.7543, 152.6543, 164.5864, 164.1833, 143.3638, 165.7583, 164.3058, 168.0457, 143.5578, 159.1029, 156.7148, 185.0660, 143.3638, 157.9027, 168.9962, 214.5838, 143.3499, 157.1274, 143.4399, 159.9017, 144.2977, 168.3958, 146.3071, 195.0813,
120.50, 23.90, 169.8942, 144.5485, 157.4024, 168.9095, 169.1781, 145.0929, 167.9361, 169.1873, 171.9097, 145.3055, 163.2670, 160.9297, 189.7349, 145.0929, 162.2999, 173.0066, 219.5601, 145.1030, 160.5487, 145.1317, 164.0668, 145.9922, 171.5917, 147.7438, 198.9415,
120.50, 23.95, 184.0378, 152.6511, 167.4299, 178.0551, 178.7224, 153.2174, 179.0993, 176.4855, 182.3048, 153.5506, 172.0839, 170.3579, 202.9178, 153.2174, 171.8100, 181.1113, 231.4434, 153.2715, 169.5856, 153.3435, 173.6826, 154.3451, 180.2893, 156.5500, 209.5930,
120.50, 24.00, 179.1759, 147.2453, 162.0514, 175.6373, 173.8683, 147.9315, 174.9574, 172.6314, 178.0377, 148.1483, 167.5270, 164.7082, 197.5204, 147.9315, 166.7408, 176.2745, 226.6938, 147.8959, 165.6486, 148.0020, 168.7380, 148.9601, 175.6700, 151.1970, 204.0351,
120.50, 24.05, 168.6595, 142.5149, 156.6588, 169.2113, 167.2461, 143.2816, 167.8362, 165.9802, 172.4817, 143.2810, 162.1080, 158.6585, 192.4276, 143.2816, 160.6202, 169.9508, 218.0099, 143.1570, 159.8241, 143.3156, 162.3802, 144.2920, 168.8882, 146.6831, 197.6061,
120.50, 24.10, 158.9785, 137.2110, 150.9425, 162.4447, 159.2183, 138.0218, 161.2307, 158.4122, 165.3197, 137.8602, 154.1485, 151.9478, 183.8676, 138.0218, 155.0643, 163.3010, 209.4731, 137.8178, 153.5042, 138.0155, 155.7437, 138.9381, 161.7175, 141.4219, 190.3311,
120.50, 24.15, 158.5858, 134.9774, 147.5721, 159.8065, 156.4089, 135.9998, 157.8510, 155.3505, 161.4218, 135.7352, 151.2283, 149.3524, 179.6124, 135.9998, 152.5056, 159.3856, 204.9530, 135.7073, 150.6711, 135.8602, 153.2108, 136.8388, 159.1146, 139.2672, 186.7212,
120.50, 24.20, 160.4429, 136.4641, 150.5406, 162.3522, 160.1060, 137.6497, 162.0249, 158.6898, 164.3899, 137.2408, 153.5218, 152.4889, 184.0274, 137.6497, 154.4970, 163.9341, 209.5218, 137.2756, 152.7389, 137.4099, 156.2960, 138.4420, 162.8456, 140.9693, 189.1286,
120.50, 24.25, 164.6783, 140.1118, 156.8013, 168.3949, 166.5213, 141.2319, 167.4416, 165.3002, 170.6912, 140.8379, 159.7413, 158.8999, 190.6266, 141.2319, 159.8155, 169.7313, 218.6409, 140.9011, 158.2568, 141.0502, 161.9917, 142.1123, 168.5601, 144.8023, 194.9488,
120.50, 24.30, 159.7178, 135.1858, 151.9894, 164.2486, 161.2876, 136.2118, 161.2299, 159.5893, 164.7457, 135.7268, 153.9693, 153.7972, 185.2331, 136.2118, 157.1969, 163.7024, 210.6618, 135.8744, 152.7257, 136.0466, 156.9093, 137.0399, 162.5876, 139.8338, 189.4544,
120.55, 22.40, 227.6629, 194.4675, 200.2043, 210.2173, 218.6014, 197.0425, 210.6456, 213.1168, 222.7332, 195.2472, 207.6291, 207.5803, 239.0230, 197.0425, 203.9930, 219.2357, 263.8749, 196.0746, 204.1679, 196.8786, 209.7088, 197.7157, 220.0238, 201.4192, 251.2874,
120.55, 22.45, 239.3253, 203.9231, 212.3038, 220.7757, 230.5579, 206.6582, 225.0159, 226.0017, 236.8324, 204.5718, 221.4092, 220.4267, 254.7449, 206.6582, 217.4507, 230.8628, 281.0559, 205.6165, 217.7135, 206.4343, 222.0163, 207.2396, 232.5011, 211.0913, 268.7603,
120.55, 22.50, 259.2096, 217.6760, 225.1882, 235.3945, 243.7057, 220.7821, 238.7506, 238.9673, 252.9332, 218.3163, 234.2736, 235.5411, 268.9918, 220.7821, 231.5678, 247.6632, 301.7009, 219.5846, 231.9574, 220.4510, 236.0106, 221.4111, 246.0414, 225.7186, 288.3386,
120.55, 22.55, 253.0960, 210.4550, 217.7761, 227.5950, 237.0162, 213.4928, 232.7320, 232.4482, 245.4169, 211.1398, 227.6765, 227.1979, 261.4967, 213.4928, 224.5157, 240.5232, 292.0387, 212.3917, 225.6768, 213.2521, 229.1833, 214.1482, 239.4334, 218.5887, 280.8881,
120.55, 22.60, 244.0175, 202.0109, 211.4455, 222.0207, 229.8232, 204.7669, 226.3054, 226.8396, 237.9267, 202.6276, 219.8589, 221.1470, 254.8961, 204.7669, 217.7553, 234.6421, 286.8828, 203.7583, 218.7991, 204.5845, 224.0563, 205.2499, 234.4954, 209.2883, 272.0078,
120.55, 22.65, 251.6719, 209.7451, 219.8655, 228.1114, 238.6505, 212.6223, 235.9448, 232.2384, 247.8307, 210.7019, 230.1193, 230.3999, 264.6334, 212.6223, 228.8748, 244.9117, 300.4736, 211.7208, 228.7595, 212.5283, 232.3503, 213.3895, 243.3273, 218.0060, 285.4695,
120.55, 22.70, 265.5977, 225.7140, 236.0145, 245.8990, 257.4647, 228.7627, 253.5604, 251.7699, 264.4994, 226.5734, 247.8779, 247.6042, 286.8435, 228.7627, 244.9811, 263.1643, 321.8157, 227.7207, 245.8228, 228.6350, 249.8937, 229.6184, 262.2338, 234.8041, 309.2290,
120.55, 22.75, 253.8176, 221.0839, 229.6320, 239.9483, 248.4249, 223.9187, 245.2663, 243.3606, 257.0052, 221.8234, 241.0807, 239.6144, 278.6789, 223.9187, 238.0964, 254.5443, 313.3620, 222.9577, 238.0417, 223.7754, 242.2756, 224.8037, 254.4298, 229.5418, 299.3077,
120.55, 22.80, 251.6414, 213.8433, 221.8015, 232.1436, 237.8617, 216.6106, 237.2368, 235.9222, 248.3391, 214.7137, 230.0928, 231.2129, 269.1768, 216.6106, 229.2621, 247.5804, 300.7123, 215.7400, 229.3373, 216.4431, 233.7445, 217.4596, 246.2052, 221.7461, 289.9790,
120.55, 22.85, 255.2334, 217.0886, 224.7877, 235.5242, 241.9564, 219.7118, 241.2854, 239.2828, 251.4952, 217.7139, 234.4716, 232.7617, 271.9756, 219.7118, 233.0316, 250.6375, 306.0800, 218.8798, 232.8852, 219.4706, 237.3855, 220.5820, 248.0715, 224.8238, 294.5888,
120.55, 22.90, 262.1451, 227.4413, 235.6136, 247.0624, 252.6485, 230.2063, 252.2615, 250.6971, 263.3323, 227.9142, 243.0475, 244.4386, 283.7179, 230.2063, 243.9728, 263.2562, 322.4436, 229.2658, 242.9321, 230.0641, 247.2202, 231.1383, 260.1083, 235.9897, 306.8620,
120.55, 22.95, 287.6154, 241.8283, 252.5714, 264.9758, 272.5003, 244.7115, 271.8498, 266.5969, 281.6010, 242.4017, 262.9319, 260.9043, 304.3305, 244.7115, 261.8120, 281.0562, 347.5146, 243.7460, 261.5615, 244.6346, 264.5730, 245.8499, 276.9148, 251.3102, 328.2662,
120.55, 23.00, 310.5027, 261.1634, 274.5301, 286.6050, 297.4089, 264.2940, 295.2206, 288.2953, 305.8279, 261.9557, 284.5845, 281.8376, 331.3000, 264.2940, 284.5190, 306.3603, 376.7585, 263.2609, 283.7050, 264.2966, 287.7484, 265.8075, 297.1819, 272.0171, 355.5062,
120.55, 23.05, 330.9167, 277.4370, 288.4749, 309.7283, 317.5296, 280.8451, 313.7065, 310.2935, 325.2997, 278.5286, 306.5577, 300.0471, 352.5211, 280.8451, 301.6798, 327.7351, 402.9779, 279.7891, 302.6205, 280.9119, 306.9942, 282.6431, 315.4721, 289.8954, 377.9810,
120.55, 23.10, 343.1903, 292.3287, 302.2322, 325.9941, 334.3101, 295.8466, 330.7989, 326.8229, 339.9393, 293.4525, 320.7704, 315.8386, 369.1856, 295.8466, 318.7170, 342.9273, 422.0856, 294.7209, 316.7503, 295.9253, 322.6996, 297.6974, 331.3645, 305.3407, 396.8034,
120.55, 23.15, 328.4217, 282.3619, 292.6912, 315.7821, 320.9388, 285.7088, 319.3870, 316.8035, 328.1860, 283.2858, 309.2463, 305.0539, 357.6648, 285.7088, 309.7139, 332.0334, 408.8036, 284.6511, 306.4011, 285.7364, 310.2451, 287.2826, 323.6306, 294.8459, 381.6648,
120.55, 23.20, 306.4682, 257.9128, 268.5847, 290.1073, 292.7855, 260.6405, 289.6346, 287.9183, 300.0787, 258.7124, 282.4442, 280.1025, 327.5627, 260.6405, 281.8469, 305.6294, 374.5364, 259.8329, 281.4592, 260.6842, 283.9827, 262.0594, 296.5454, 268.7812, 349.7419,
120.55, 23.25, 309.7694, 262.9692, 271.9656, 296.8217, 295.3221, 265.5892, 295.7416, 293.9580, 303.5923, 263.9114, 286.3189, 280.6543, 331.4222, 265.5892, 288.2671, 307.1812, 381.2712, 264.8071, 283.9028, 265.7091, 288.8254, 266.9890, 300.3383, 273.8596, 350.4567,
120.55, 23.30, 305.6043, 256.8246, 267.9953, 289.2933, 287.9064, 259.0916, 294.8284, 287.3449, 298.4092, 257.6235, 284.6123, 275.5889, 324.0276, 259.0916, 281.3844, 299.8252, 377.3737, 258.3995, 279.8572, 259.2290, 282.9891, 260.4853, 291.8801, 266.7841, 344.5404,
120.55, 23.35, 287.5638, 241.5137, 253.1973, 274.5515, 271.7580, 243.4963, 279.5076, 270.2418, 283.2419, 242.2260, 270.4993, 260.7634, 309.2865, 243.4963, 266.6762, 286.1275, 353.6454, 242.8666, 263.4239, 243.6926, 268.5115, 244.8723, 278.3382, 250.7244, 326.6949,
120.55, 23.40, 269.8697, 223.4105, 235.5366, 256.4932, 254.0075, 225.0975, 259.7253, 253.7448, 262.8403, 224.2343, 251.2382, 240.2359, 287.7581, 225.0975, 247.9676, 267.1592, 332.6929, 224.7132, 244.5618, 225.3874, 249.3720, 226.4583, 259.2332, 232.1418, 303.3184,
120.55, 23.45, 262.9980, 217.6678, 231.8679, 251.9100, 247.6053, 219.3764, 253.2065, 248.9930, 258.0861, 218.2759, 246.8831, 235.9811, 280.4473, 219.3764, 240.5014, 262.5233, 323.7770, 218.8791, 239.0567, 219.5515, 245.6883, 220.6215, 251.6414, 226.2013, 295.6554,
120.55, 23.50, 257.6796, 215.0830, 231.8379, 250.2258, 246.2367, 216.6818, 251.6609, 246.2329, 255.6856, 215.6632, 246.1148, 234.1828, 278.0740, 216.6818, 238.8560, 259.7541, 322.6673, 216.2125, 237.3477, 216.9139, 244.4510, 218.0160, 249.8745, 223.6459, 294.3293,
120.55, 23.55, 237.0578, 202.0736, 214.5288, 231.6679, 228.9415, 203.7165, 234.7118, 228.9093, 237.6849, 202.5421, 228.8585, 218.5462, 260.5975, 203.7165, 222.2343, 241.2938, 299.2801, 203.2070, 221.1003, 203.6990, 226.5238, 204.8971, 234.0547, 209.5199, 274.7705,
120.55, 23.60, 218.2215, 185.5841, 198.3618, 212.8291, 211.9676, 187.0890, 217.2882, 211.1870, 219.0619, 185.8304, 209.3908, 200.8102, 241.0975, 187.0890, 206.5537, 222.0242, 275.4728, 186.6014, 204.3446, 186.9805, 209.3882, 188.1250, 215.8262, 192.3092, 252.2442,
120.55, 23.65, 208.9160, 174.5195, 184.3163, 197.1047, 199.2668, 175.8886, 202.3724, 196.5110, 203.1095, 174.5453, 192.2701, 188.8981, 224.3686, 175.8886, 192.6090, 205.6373, 256.1684, 175.3733, 190.1262, 175.6228, 195.1214, 176.7030, 201.7259, 180.0801, 234.6466,
120.55, 23.70, 192.3829, 163.1186, 171.3549, 183.9049, 183.4412, 164.5100, 186.3122, 181.6718, 189.1729, 163.1894, 178.5735, 173.5941, 207.6934, 164.5100, 179.5058, 189.9151, 238.7146, 163.9173, 175.9253, 164.1199, 180.6056, 165.0128, 187.1711, 167.4603, 218.3504,
120.55, 23.75, 181.1643, 152.7798, 161.3179, 173.7359, 173.4527, 153.8605, 174.6415, 172.6984, 177.5201, 153.1537, 169.1061, 164.5099, 195.9162, 153.8605, 166.9323, 179.2391, 226.1827, 153.4906, 165.7195, 153.6881, 169.6012, 154.5579, 176.2671, 156.9031, 207.0502,
120.55, 23.80, 162.2805, 145.7318, 154.1666, 165.3150, 164.7933, 146.5638, 167.4213, 164.8338, 169.9902, 146.1632, 161.0574, 156.7495, 185.4225, 146.5638, 159.0040, 169.9236, 214.6552, 146.3289, 158.2505, 146.5402, 161.5661, 147.3495, 167.7313, 149.7923, 196.1277,
120.55, 23.85, 169.5102, 142.8063, 152.3047, 165.0377, 164.7170, 143.4442, 166.9342, 163.8900, 168.8026, 143.3543, 159.8255, 156.5807, 184.9928, 143.4442, 158.4988, 169.9041, 216.1214, 143.3614, 156.9487, 143.4512, 160.0897, 144.3067, 168.2435, 146.5206, 194.5103,
120.55, 23.90, 177.2760, 150.2851, 163.4033, 176.9307, 176.0364, 150.9259, 176.5232, 175.4975, 179.1366, 151.0762, 171.2413, 167.6356, 198.3224, 150.9259, 169.9664, 180.7529, 232.4654, 150.8805, 167.8904, 150.9715, 170.2422, 151.9883, 179.1932, 154.2244, 208.1254,
120.55, 23.95, 179.6715, 149.8125, 163.6971, 176.4816, 175.9131, 150.3780, 176.0688, 174.1430, 178.4998, 150.6233, 169.1163, 166.4673, 197.3469, 150.3780, 169.6472, 179.0592, 229.4056, 150.3602, 167.2111, 150.4483, 170.4361, 151.4077, 177.7189, 153.6638, 206.2481,
120.55, 24.00, 185.4935, 149.3618, 164.6727, 176.7811, 176.9394, 150.0898, 177.0419, 175.8406, 180.3296, 150.1780, 169.6523, 166.7744, 199.1299, 150.0898, 170.3550, 179.3427, 231.3873, 149.9809, 168.1287, 150.1524, 171.0614, 151.1609, 178.2837, 153.7823, 207.1200,
