LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.65, 22.40,2488.8943,2391.0840,2455.3665,2489.4810,2628.2178,2407.4348,2518.5718,2563.9736,2609.8594,2389.9229,2470.0698,2396.5654,2717.5520,2407.4348,2413.1753,2582.3406,3018.2368,2400.5288,2434.0781,2401.6262,2465.8093,2400.8049,2569.2490,2393.7100,2916.7612,
120.65, 22.45,2629.5740,2547.0574,2610.3438,2646.5757,2796.6660,2564.5100,2675.1240,2724.7876,2780.2393,2545.3030,2627.5115,2553.1082,2896.7844,2564.5100,2567.2419,2747.6604,3222.3843,2556.8711,2589.9829,2558.2000,2621.8691,2557.0254,2734.4912,2549.0388,3103.6218,
120.65, 22.50,2626.0908,2559.7834,2622.5334,2658.5527,2818.3281,2578.5291,2689.5254,2739.6211,2797.3015,2557.4038,2642.6746,2569.4558,2918.4851,2578.5291,2580.2151,2765.2722,3257.0332,2570.1904,2604.7410,2571.7146,2634.6536,2570.1548,2751.0557,2562.5657,3131.6411,
120.65, 22.55,2920.8850,2813.4736,2876.3418,2915.4275,3092.6467,2834.1943,2956.3901,3004.5144,3069.3557,2810.0361,2905.2896,2824.0830,3202.2141,2834.1943,2833.2683,3032.6511,3581.9409,2824.7217,2861.1001,2826.6128,2891.3359,2824.9297,3019.2488,2816.8474,3430.0261,
120.65, 22.60,3280.6143,3087.9500,3147.8872,3185.8799,3386.7844,3110.6101,3234.1643,3290.2839,3359.9836,3084.1355,3181.1614,3091.4932,3506.8147,3110.6101,3107.4451,3315.9070,3927.0657,3100.4680,3132.8389,3102.6460,3164.7026,3100.5859,3304.5259,3092.1829,3753.8557,
120.65, 22.65,2924.8398,2737.9197,2790.9585,2833.6621,3008.2471,2758.5295,2869.2788,2916.5437,2982.9956,2734.8987,2817.3835,2743.6838,3116.2493,2758.5295,2757.2312,2946.6602,3497.2156,2749.3105,2779.8135,2751.1582,2806.5369,2749.7507,2936.1597,2741.0759,3339.4272,
120.65, 22.70,2988.9646,2820.3049,2869.9778,2911.6067,3089.7859,2841.0933,2944.7827,2999.5105,3057.8994,2816.7388,2902.2275,2820.5569,3182.7986,2841.0933,2842.6704,3028.4548,3575.5505,2831.5383,2858.7593,2833.0024,2888.9846,2831.8401,3014.0176,2821.8254,3410.7227,
120.65, 22.75,2863.7678,2683.6860,2734.3210,2776.5505,2943.0095,2703.8647,2800.0571,2855.5852,2911.3574,2679.9097,2759.6750,2690.2861,3035.7708,2703.8647,2706.6521,2885.2629,3416.0571,2694.6748,2722.0950,2696.3423,2750.3716,2695.3403,2872.9055,2687.9895,3255.9678,
120.65, 22.80,2787.2871,2572.9653,2619.7480,2665.9927,2829.6948,2593.0215,2685.2432,2742.3135,2799.2898,2570.1299,2648.5276,2580.4067,2927.5569,2593.0215,2595.4141,2769.9497,3312.9607,2584.1799,2613.3313,2586.1814,2635.9397,2585.5796,2760.0510,2579.2969,3150.5586,
120.65, 22.85,2767.8508,2556.8157,2603.7126,2648.1460,2818.3120,2577.1409,2674.5210,2725.5522,2782.7830,2554.6155,2633.8215,2564.5083,2911.3640,2577.1409,2584.3943,2757.1353,3302.4404,2568.4961,2600.1797,2570.5491,2622.4946,2570.4875,2743.0986,2566.1699,3126.8816,
120.65, 22.90,2750.1768,2521.8015,2568.1375,2609.8579,2779.8381,2541.3464,2634.4399,2684.2395,2736.3855,2518.2520,2594.6008,2523.1145,2854.3455,2541.3464,2551.9282,2717.0317,3236.4314,2532.8369,2562.9670,2534.4319,2584.2854,2534.0586,2699.0999,2529.4219,3067.3503,
120.65, 22.95,2636.8210,2396.6553,2436.4160,2483.0137,2648.5842,2415.5332,2506.8301,2552.9270,2600.4849,2393.6497,2466.4045,2396.9043,2720.3904,2415.5332,2420.5129,2584.5435,3093.3652,2407.7043,2437.1455,2409.3850,2454.1372,2409.6621,2569.1069,2407.2188,2919.5457,
120.65, 23.00,2535.7869,2379.3794,2416.7346,2468.1133,2628.9397,2397.2214,2484.3728,2533.4727,2578.9888,2376.4561,2447.6956,2380.8083,2690.8381,2397.2214,2401.9885,2565.3494,3060.7939,2389.6399,2419.5337,2391.4097,2436.9812,2391.8240,2548.0457,2389.4609,2886.9189,
120.65, 23.05,2835.7231,2565.2607,2604.3618,2651.8750,2841.3801,2584.5576,2685.5728,2732.9456,2781.6636,2562.5151,2645.4006,2563.6252,2900.5891,2584.5576,2595.2920,2759.9216,3315.7129,2576.4617,2607.2239,2578.1245,2624.6694,2579.0171,2740.8071,2575.3369,3115.9536,
120.65, 23.10,2783.0840,2554.3257,2595.5815,2646.6802,2840.2727,2574.0562,2679.3818,2729.8679,2780.2236,2552.2476,2644.2153,2556.8589,2906.3652,2574.0562,2585.4060,2756.5222,3325.1396,2565.8110,2599.9995,2567.4753,2616.7705,2568.7310,2739.4221,2564.4885,3119.9541,
120.65, 23.15,2706.3765,2570.4873,2617.4866,2673.1804,2861.4026,2589.9360,2694.3621,2751.1938,2794.6072,2568.0229,2661.7502,2581.9126,2919.5947,2589.9360,2612.5676,2772.7422,3344.2219,2581.5635,2620.0679,2583.3577,2640.6973,2584.6763,2760.6646,2581.7874,3134.8228,
120.65, 23.20,2582.8093,2458.8818,2500.6516,2551.3369,2728.4265,2477.2095,2573.5181,2624.9351,2666.2561,2456.5461,2543.9246,2466.8618,2770.5342,2477.2095,2492.0164,2649.5007,3176.7607,2469.0618,2502.9878,2470.9343,2523.6836,2471.8125,2633.4758,2469.2734,2974.9395,
120.65, 23.25,2433.2383,2246.1016,2290.6389,2331.7991,2491.6736,2261.9277,2348.0720,2402.1340,2434.2979,2244.6904,2323.1553,2255.4534,2519.9907,2261.9277,2280.4570,2419.8782,2882.4685,2255.1257,2288.3604,2256.6580,2309.1042,2257.6453,2402.9199,2255.4805,2702.9551,
120.65, 23.30,2411.6497,2258.1702,2296.8008,2348.3188,2505.8931,2272.9165,2363.3953,2410.6082,2448.4373,2257.1431,2334.3179,2266.9514,2537.8904,2272.9165,2289.2043,2434.1921,2905.5405,2266.7717,2298.5044,2268.1077,2318.4832,2269.5623,2417.5210,2267.6348,2719.8447,
120.65, 23.35,2563.3586,2426.7302,2469.8047,2519.7075,2685.5542,2440.7153,2535.8188,2584.1741,2624.5134,2424.9719,2506.5325,2422.3616,2713.0181,2440.7153,2460.2747,2609.0227,3099.2505,2434.6475,2467.2649,2435.8557,2491.8157,2437.5623,2590.0002,2435.1086,2902.8132,
120.65, 23.40,2885.8689,2647.3257,2690.7354,2740.3164,2914.8008,2661.2666,2752.7844,2811.4893,2853.8982,2644.7964,2730.0449,2637.0557,2936.2996,2661.2666,2678.1045,2835.1902,3345.4937,2655.1565,2685.9590,2656.4363,2710.8293,2658.2498,2809.2617,2656.5908,3143.8440,
120.65, 23.45,3012.8804,2753.2605,2795.9551,2848.1956,3030.5896,2767.0366,2865.9141,2916.9919,2965.2708,2752.2922,2837.4355,2738.9526,3044.5288,2767.0366,2784.2253,2944.4141,3478.4744,2761.4067,2794.4883,2762.1750,2817.1821,2764.8965,2915.8262,2762.4202,3255.8901,
120.65, 23.50,3056.9407,2741.5544,2787.9841,2840.3308,3025.3879,2755.8572,2854.3916,2908.9707,2956.5195,2741.7837,2824.4180,2734.8384,3033.0928,2755.8572,2769.6465,2932.8916,3471.7178,2749.9326,2782.2073,2750.8347,2804.0396,2753.3503,2904.6038,2750.2993,3238.2634,
120.65, 23.55,2643.5974,2421.2859,2465.7166,2513.3213,2676.3369,2433.7148,2523.4634,2573.2266,2613.6294,2419.7913,2501.0652,2416.4517,2673.2292,2433.7148,2448.1956,2595.0198,3057.1565,2428.0674,2461.8369,2428.9250,2481.4385,2430.5552,2563.9441,2427.1514,2855.8918,
120.65, 23.60,2429.3176,2211.3728,2254.6252,2298.4314,2443.9226,2222.9951,2306.0608,2347.9312,2386.2031,2209.4744,2287.1877,2205.2053,2430.0708,2222.9951,2241.4790,2370.8589,2772.2710,2217.7878,2249.4385,2218.2849,2269.7556,2219.3682,2339.4338,2216.5547,2597.3955,
120.65, 23.65,2396.0168,2241.2485,2292.6467,2328.7190,2469.2896,2253.1040,2337.0798,2381.1565,2411.2200,2238.9846,2314.5542,2233.6433,2440.1584,2253.1040,2275.0249,2401.0708,2767.7031,2247.4744,2281.0437,2247.7769,2303.5947,2248.4346,2364.9832,2244.6287,2604.6045,
120.65, 23.70,1934.4854,1856.8676,1903.4751,1934.8456,2054.2756,1867.0452,1937.2784,1981.2211,2002.3738,1854.9961,1917.4227,1857.8501,2027.3673,1867.0452,1886.8994,1994.0535,2303.7112,1862.3215,1893.1622,1862.5909,1911.8010,1863.1824,1967.5294,1860.1946,2170.5469,
120.65, 23.75,1769.7778,1743.6913,1791.1334,1820.3549,1936.4590,1753.5858,1822.4006,1865.6835,1883.8239,1741.5713,1802.7155,1746.1583,1908.0265,1753.5858,1775.6643,1876.7440,2168.9233,1748.8909,1781.0231,1749.0922,1798.1761,1749.6924,1853.8947,1746.5217,2045.8182,
120.65, 23.80,1717.7842,1674.3766,1721.6128,1754.4307,1863.0063,1684.0179,1750.2471,1796.0017,1812.6134,1672.4988,1731.8131,1677.2625,1836.1632,1684.0179,1708.6678,1803.6173,2093.5405,1679.4200,1711.6785,1679.8553,1728.7910,1680.5929,1782.0265,1677.9224,1972.5453,
120.65, 23.85,1626.8026,1545.4806,1590.3223,1623.1147,1723.5825,1554.7531,1617.3972,1662.4767,1677.2369,1544.0425,1602.5555,1550.0958,1700.5593,1554.7531,1576.6248,1669.7069,1945.4996,1550.3455,1580.2826,1550.7864,1597.8763,1551.5823,1648.0608,1549.0227,1831.1188,
120.65, 23.90,1554.5671,1482.7444,1528.4080,1562.4102,1662.0682,1491.2511,1552.7828,1601.9723,1616.0248,1481.3341,1538.8798,1489.4146,1637.0315,1491.2511,1514.4512,1606.3931,1881.0902,1487.1096,1519.0197,1487.6991,1535.8190,1488.4390,1587.4441,1486.5076,1765.9600,
120.65, 23.95,1470.3730,1397.8668,1441.2650,1476.9083,1569.5516,1405.8595,1464.4927,1511.3256,1523.6700,1396.7936,1449.8066,1405.9259,1542.3582,1405.8595,1424.6735,1517.4153,1779.5361,1402.1510,1431.4092,1402.5245,1448.7189,1403.3922,1497.2913,1401.5542,1670.4642,
120.65, 24.00,1401.4337,1328.3323,1373.1665,1409.1366,1496.4877,1336.0756,1396.8610,1441.0212,1452.9073,1327.6421,1378.2255,1341.9497,1465.6024,1336.0756,1356.9120,1445.8744,1694.7861,1332.5697,1362.8003,1332.9071,1380.0923,1333.8523,1425.8374,1332.3290,1590.6250,
120.65, 24.05,1463.1296,1387.0529,1431.6166,1473.3798,1560.7258,1394.9143,1455.3243,1503.3618,1511.5103,1386.6783,1438.3209,1399.2699,1526.0754,1394.9143,1413.9280,1504.4215,1754.8911,1391.4106,1421.2069,1391.8547,1438.0713,1392.9591,1486.0607,1391.6401,1650.6356,
120.65, 24.10,1441.1465,1351.5657,1394.7842,1436.6703,1519.3839,1359.0364,1415.3787,1463.6830,1472.1356,1351.1895,1399.5061,1361.9167,1484.3954,1359.0364,1374.1882,1465.7773,1707.2827,1355.6986,1383.7185,1356.1849,1400.4835,1357.2125,1446.7260,1356.1964,1601.9979,
120.65, 24.15,1453.9714,1354.3346,1399.8651,1442.4832,1524.5662,1361.5616,1423.2776,1469.0834,1476.8208,1354.6240,1404.8623,1366.4825,1492.0490,1361.5616,1378.2626,1469.3281,1714.0997,1358.4944,1389.7869,1359.0194,1403.8055,1360.2660,1452.2980,1359.7312,1604.9963,
120.65, 24.20,1409.7432,1306.9731,1355.8287,1400.2161,1479.3900,1314.0844,1376.1707,1428.4539,1432.9569,1306.8519,1361.9180,1324.8553,1447.0540,1314.0844,1335.4896,1424.8484,1669.4253,1310.8679,1345.3721,1311.4851,1359.2356,1312.8657,1407.6224,1312.7860,1563.3896,
120.65, 24.25,1420.5072,1333.6357,1385.9271,1428.6125,1511.4531,1340.6914,1407.6042,1458.1334,1463.0083,1333.6642,1393.7755,1349.1500,1476.9364,1340.6914,1366.1166,1453.0530,1701.6686,1337.6577,1374.9575,1338.0459,1387.9685,1339.6711,1438.1689,1339.3795,1596.1875,
120.65, 24.30,1309.3224,1299.2911,1347.7887,1391.3533,1470.2061,1305.3883,1364.5256,1419.3982,1419.8585,1298.3710,1351.1541,1313.9495,1428.8431,1305.3883,1328.8499,1413.3582,1644.9652,1302.5853,1334.6637,1303.0449,1350.1025,1304.1680,1397.0000,1304.3787,1546.9238,
120.65, 24.35,1290.1028,1275.5673,1325.9812,1368.0046,1445.6390,1282.0398,1342.2640,1396.8799,1394.0026,1274.8051,1325.9321,1291.1075,1410.8988,1282.0398,1304.4816,1387.2976,1618.9459,1279.0576,1312.6666,1279.5691,1325.5311,1280.7567,1371.5828,1281.0817,1518.2128,
120.65, 24.40,1234.6206,1190.8732,1240.1423,1284.1151,1352.1814,1196.5986,1258.2672,1311.8574,1308.0188,1190.5288,1242.1260,1212.6737,1325.4288,1196.5986,1224.5297,1301.6116,1518.0665,1194.0225,1227.7311,1194.4957,1242.9768,1195.8101,1284.9082,1195.4762,1429.7195,
120.65, 24.45,1189.9904,1136.2240,1183.8323,1224.4622,1287.8872,1141.9240,1200.2909,1250.3400,1248.8435,1135.3494,1188.3219,1155.6938,1261.6912,1141.9240,1170.0757,1242.7068,1439.4772,1139.1731,1172.1365,1139.7239,1188.1323,1140.6554,1226.2837,1140.5266,1359.1965,
120.65, 24.50,1159.7178,1108.1382,1155.6156,1196.2861,1256.6859,1113.7490,1172.5682,1219.8289,1219.7489,1107.3732,1159.8098,1128.0865,1231.4382,1113.7490,1142.6827,1212.8041,1401.9308,1111.1743,1144.3295,1111.6279,1160.1665,1112.6707,1198.0450,1112.8776,1328.1250,
120.70, 21.90, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.70, 21.95,1709.2714,1554.1295,1606.7596,1624.7322,1699.9012,1562.7579,1644.7581,1667.6174,1696.8413,1552.6580,1609.2501,1552.7941,1748.4469,1562.7579,1577.2222,1667.2310,1891.2231,1558.6328,1584.7435,1558.8523,1612.8036,1557.2352,1653.8264,1548.6716,1854.7920,
120.70, 22.00,1622.1014,1514.5760,1566.8429,1589.4172,1663.4597,1522.9132,1605.7643,1631.9481,1662.0067,1513.6174,1568.8075,1518.4634,1716.1154,1522.9132,1540.1367,1630.6710,1861.6442,1519.1149,1546.5421,1519.4661,1574.2767,1517.9033,1619.7864,1509.9766,1822.3794,
120.70, 22.05,1669.9442,1562.3469,1616.1165,1638.2135,1715.8905,1571.3688,1655.7363,1684.0116,1715.9503,1560.9027,1617.1761,1568.9346,1771.0023,1571.3688,1589.1293,1683.5408,1921.0726,1567.2053,1594.7166,1567.4923,1623.4319,1565.7546,1672.0566,1557.5098,1880.2853,
120.70, 22.10,1677.2488,1616.6567,1675.5046,1694.8511,1781.6444,1625.6226,1715.2616,1744.8286,1775.8268,1614.9607,1676.1273,1624.6873,1833.7212,1625.6226,1646.2328,1741.1135,1991.4539,1621.5322,1652.1572,1621.9844,1680.3258,1620.2084,1731.6803,1612.9515,1948.3308,
120.70, 22.15,1668.5219,1586.8577,1645.7418,1665.8079,1752.1312,1595.9014,1684.3834,1717.1044,1747.8357,1585.3340,1647.3140,1598.7584,1807.9668,1595.9014,1615.7334,1716.5636,1972.3231,1591.8959,1622.8611,1592.2642,1650.7161,1590.6040,1705.3030,1583.9816,1926.8656,
120.70, 22.20,1711.3982,1602.6034,1660.3234,1680.7046,1768.6953,1612.5338,1697.5906,1732.2173,1761.4510,1601.1179,1660.7242,1612.9843,1827.4041,1612.5338,1627.7983,1733.3995,1998.1482,1608.0518,1637.5792,1608.6322,1664.5793,1607.2007,1721.8678,1601.2109,1950.2235,
120.70, 22.25,1747.9478,1652.0616,1710.9852,1732.9579,1823.8503,1662.8400,1749.0270,1785.7296,1818.0358,1650.7072,1713.6826,1661.9326,1885.1472,1662.8400,1680.6691,1789.7019,2073.3093,1657.9673,1688.8608,1658.6354,1715.2946,1657.3431,1777.5397,1651.1698,2017.6309,
120.70, 22.30,1939.5720,1842.4954,1905.3478,1928.3038,2031.9283,1854.9945,1948.7192,1988.3700,2024.9553,1841.2296,1911.4713,1853.3428,2103.9302,1854.9945,1868.9220,1994.6003,2324.3577,1849.5173,1881.8599,1850.4388,1909.6826,1849.3788,1982.0055,1843.5839,2250.0010,
120.70, 22.35,2421.1929,2305.2959,2371.6184,2404.2632,2534.9778,2321.4839,2431.9414,2470.8843,2517.0979,2303.9062,2383.6128,2316.0249,2620.3835,2321.4839,2332.7178,2490.2573,2902.5576,2314.4902,2347.9905,2315.6433,2381.5496,2314.4207,2475.2905,2307.6689,2802.6260,
120.70, 22.40,3158.4905,3038.0562,3116.3286,3155.6921,3325.9607,3059.2834,3190.5615,3245.0200,3301.5415,3036.8176,3133.2981,3044.8545,3429.6147,3059.2834,3060.5344,3265.9790,3800.1484,3050.2390,3089.2581,3051.8713,3126.8433,3051.1631,3250.1821,3044.1606,3663.8987,
120.70, 22.45,3122.7478,3035.7539,3110.3398,3151.6396,3329.6160,3057.1780,3189.4043,3240.9768,3307.6826,3033.7783,3137.3037,3043.3726,3440.7446,3057.1780,3060.3970,3269.1760,3825.0300,3047.8760,3087.2056,3049.6560,3122.7021,3048.6340,3254.1672,3040.8696,3677.2891,
120.70, 22.50,3097.5183,3043.5012,3113.4158,3155.2522,3339.7627,3065.8247,3194.3687,3247.4468,3318.9358,3040.6599,3143.4524,3050.7886,3456.8906,3065.8247,3069.3308,3273.6562,3855.2595,3055.7703,3091.9019,3057.9634,3126.7151,3056.5869,3260.0291,3049.4897,3692.5322,
120.70, 22.55,3398.2346,3337.6704,3411.2571,3455.5486,3664.0620,3361.8984,3503.8357,3558.8442,3637.2266,3333.7656,3450.7402,3341.0439,3783.9580,3361.8984,3358.1555,3584.4153,4228.7100,3350.7405,3389.8745,3353.3020,3426.2998,3351.3342,3571.8643,3342.4116,4039.5173,
120.70, 22.60,4025.6680,3892.8567,3968.1162,4011.7119,4263.9194,3920.8584,4078.4783,4134.9028,4228.9653,3888.3403,4023.5281,3891.8945,4402.5278,3920.8584,3919.0222,4168.9370,4927.2192,3908.2922,3948.9490,3911.2271,3986.2954,3909.0803,4156.6626,3899.2190,4700.2798,
120.70, 22.65,3900.0933,3743.6057,3808.1848,3863.5986,4105.9131,3770.7751,3921.5425,3980.5984,4068.2478,3739.8096,3873.6841,3743.6875,4249.2275,3770.7751,3769.3193,4015.3545,4765.3281,3759.0049,3798.2461,3761.6702,3834.2991,3760.2859,4002.9983,3751.7048,4539.5615,
120.70, 22.70,3464.3005,3344.3940,3400.9851,3454.3496,3675.1362,3368.5801,3498.0364,3556.5283,3636.7153,3340.6936,3456.6531,3342.1770,3802.7690,3368.5801,3365.0684,3587.1162,4283.5288,3357.9893,3392.3350,3360.2334,3420.5090,3359.4412,3578.3057,3351.1235,4073.3796,
120.70, 22.75,3319.6897,3153.1458,3206.9771,3256.1714,3463.7168,3176.5557,3293.7351,3354.3147,3429.4172,3149.4226,3250.9807,3155.2637,3585.1021,3176.5557,3180.1472,3388.5808,4047.3628,3166.1699,3197.5110,3168.8777,3225.2205,3168.2031,3377.1531,3161.7224,3840.0798,
120.70, 22.80,3337.9255,3120.8186,3171.8762,3219.6360,3427.4155,3144.4216,3258.4443,3315.1748,3387.5740,3117.5898,3220.6436,3118.9700,3533.9597,3144.4216,3143.4424,3353.2188,4006.2898,3134.2322,3165.2285,3136.9065,3191.6970,3136.5840,3336.6787,3130.9231,3798.5295,
120.70, 22.85,3320.8367,3011.4888,3059.0168,3108.6011,3316.7886,3035.0933,3148.1604,3199.7935,3269.4912,3008.2441,3108.2544,3011.7854,3411.6682,3035.0933,3036.8416,3239.8262,3872.9275,3025.1128,3057.3884,3027.5178,3080.9050,3027.8328,3219.7354,3024.2463,3661.3328,
120.70, 22.90,2887.5791,2661.5444,2703.1438,2747.5569,2930.4175,2682.5767,2780.7529,2824.0571,2885.8752,2658.2361,2741.5647,2656.8899,3012.1970,2682.5767,2688.3259,2863.5991,3426.6113,2673.6355,2702.5903,2675.6230,2721.0725,2675.5159,2846.2668,2672.2478,3231.3135,
120.70, 22.95,3077.9309,2776.0920,2813.7246,2864.9019,3064.2151,2797.3545,2903.9841,2948.6292,3006.0242,2772.6494,2859.4075,2772.9102,3125.3157,2797.3545,2800.1816,2989.3435,3560.7969,2788.4238,2816.7827,2790.2207,2839.8472,2790.3796,2963.0842,2786.7122,3355.8586,
120.70, 23.00,3015.7195,2656.6995,2688.7002,2741.9319,2921.8430,2676.7327,2770.9507,2820.3362,2870.3748,2653.9836,2730.8345,2650.2395,2972.3008,2676.7327,2681.2456,2850.5503,3387.9326,2668.2485,2694.2397,2670.2854,2713.2551,2670.5083,2827.8118,2667.2637,3192.0198,
120.70, 23.05,3036.4373,2671.4446,2709.1558,2762.3147,2958.1382,2691.6177,2793.1345,2845.7927,2898.2246,2668.9683,2753.3218,2670.9634,3006.0479,2691.6177,2691.1697,2877.8909,3449.0627,2683.2322,2713.1941,2685.1443,2729.3982,2685.9541,2852.8689,2682.2930,3236.6587,
120.70, 23.10,2859.1892,2618.7346,2658.1462,2711.1736,2908.2693,2639.4421,2744.1667,2792.6479,2845.1785,2615.9888,2709.6982,2619.2466,2966.1243,2639.4421,2643.3206,2825.1646,3403.3831,2630.6260,2662.3579,2632.5444,2681.4922,2633.8694,2800.4932,2630.2532,3186.2097,
120.70, 23.15,2729.6743,2587.2051,2629.4819,2684.7173,2872.5000,2607.7839,2707.2607,2766.6870,2810.6096,2584.0774,2675.7146,2594.7590,2925.6382,2607.7839,2625.7856,2789.6013,3359.4067,2598.6956,2632.5828,2600.4443,2653.6365,2601.6021,2773.1150,2597.4680,3137.8567,
120.70, 23.20,2692.8296,2603.0269,2642.8452,2693.6414,2878.2422,2622.5203,2715.7034,2774.2456,2816.3943,2599.8699,2685.1306,2605.0830,2921.2031,2622.5203,2632.4333,2799.2805,3350.8806,2613.9597,2643.0034,2615.7991,2664.8530,2616.4138,2780.8367,2613.1121,3133.3667,
120.70, 23.25,2515.2620,2369.6147,2405.3765,2448.8828,2615.0742,2386.2031,2469.8916,2522.8955,2558.4253,2367.2961,2445.6624,2367.8318,2646.6016,2386.2031,2394.0552,2545.9780,3037.6008,2378.9797,2404.6401,2380.5557,2425.4021,2381.2129,2526.0093,2378.8359,2838.1492,
120.70, 23.30,2632.6445,2423.7788,2458.3845,2508.6426,2673.8691,2439.7424,2524.3979,2576.6304,2611.4492,2421.6467,2497.0530,2421.2695,2695.5464,2439.7424,2453.4604,2596.8330,3081.9482,2432.7437,2459.2078,2434.1023,2480.2812,2435.0977,2578.0842,2431.6077,2887.0930,
120.70, 23.35,2667.9519,2517.2373,2555.5283,2599.8040,2778.4048,2532.3750,2624.1895,2668.8293,2709.7739,2515.2720,2595.1279,2505.1384,2793.8391,2532.3750,2544.3740,2689.8757,3193.2468,2525.8733,2553.1660,2527.1289,2572.4421,2528.5598,2669.0500,2525.6980,2988.0291,
120.70, 23.40,2853.5850,2637.6003,2678.6096,2727.5935,2906.7048,2652.5469,2745.5757,2796.1638,2832.0417,2634.9348,2711.2961,2624.0491,2912.3882,2652.5469,2664.8445,2818.7588,3330.2415,2646.0479,2674.2964,2647.0386,2695.4216,2648.8521,2792.4170,2645.3096,3114.2888,
120.70, 23.45,2907.9453,2672.4646,2713.7612,2760.7356,2945.7839,2686.0503,2781.3599,2835.7317,2873.6362,2670.1804,2748.5320,2659.5510,2951.0220,2686.0503,2699.9880,2857.2539,3383.0784,2680.1116,2709.5552,2681.1313,2730.9182,2682.9050,2828.1904,2679.4890,3151.0708,
120.70, 23.50,3107.1838,2799.0071,2843.3904,2895.8303,3089.5007,2813.1106,2911.7026,2968.4590,3015.2930,2797.7197,2881.8057,2780.9622,3088.4656,2813.1106,2821.8416,2988.6528,3542.6284,2806.9810,2837.9480,2807.8472,2858.7505,2809.9155,2958.0957,2805.7495,3292.7539,
120.70, 23.55,2633.0039,2440.1924,2475.5471,2528.1289,2693.8389,2452.1582,2539.3711,2583.8240,2626.8826,2439.0212,2519.5410,2426.6748,2687.8821,2452.1582,2460.1829,2610.6606,3087.5806,2446.7866,2475.6282,2447.6934,2494.8669,2449.6475,2578.2087,2446.7976,2867.0867,
120.70, 23.60,2437.8889,2256.4375,2296.2261,2344.6711,2492.8372,2268.2681,2352.4792,2395.3765,2433.4851,2254.7661,2335.9072,2248.8401,2482.4041,2268.2681,2282.0981,2420.3828,2847.7261,2262.9817,2292.3218,2263.4954,2313.0354,2265.4417,2385.1301,2262.7568,2650.1025,
120.70, 23.65,2184.9634,2085.0261,2126.2527,2167.7791,2298.6506,2095.2407,2174.4021,2215.5125,2240.6716,2083.0039,2156.0796,2073.8354,2272.1584,2095.2407,2113.1350,2234.0127,2590.0315,2090.6177,2118.6855,2091.0703,2140.1643,2092.3721,2196.4834,2090.1384,2425.5049,
120.70, 23.70,2069.6973,1973.5719,2017.5100,2046.5267,2174.7290,1983.9725,2054.6943,2097.3787,2117.3975,1971.2621,2036.9187,1964.7443,2138.4795,1983.9725,2002.9270,2111.3347,2424.6775,1979.1592,2007.2627,1979.4464,2025.7441,1980.6172,2078.4314,1978.8555,2280.7231,
120.70, 23.75,1969.3075,1873.6254,1921.7355,1950.5631,2072.0657,1883.9263,1953.2520,1995.4095,2014.8381,1871.3890,1933.6056,1871.0237,2033.4062,1883.9263,1906.0598,2004.7843,2305.2307,1879.0457,1909.7944,1879.2582,1927.5314,1880.1893,1977.9492,1876.7241,2172.9719,
120.70, 23.80,1676.6608,1636.5925,1680.6079,1709.3384,1815.2740,1646.0237,1709.4408,1748.0983,1764.7844,1634.8519,1691.1257,1636.0695,1781.7169,1646.0237,1665.8093,1754.9384,2028.8409,1641.5232,1670.4407,1641.8325,1685.4624,1642.7646,1732.3043,1639.8051,1909.9340,
120.70, 23.85,1712.1545,1653.3447,1696.6584,1724.9469,1834.0768,1662.7362,1722.4595,1769.6561,1781.5657,1651.4929,1706.0106,1652.5142,1796.3995,1662.7362,1681.0692,1774.2588,2047.0063,1658.1849,1685.4884,1658.5024,1702.9718,1659.3397,1749.4225,1656.1206,1928.1379,
120.70, 23.90,1608.2196,1536.5645,1580.4668,1612.2144,1712.2870,1545.2094,1605.3629,1651.8182,1661.6041,1534.8898,1587.8811,1539.3717,1678.7114,1545.2094,1564.1995,1656.8525,1921.3441,1541.0081,1569.1580,1541.3551,1587.3673,1542.0134,1633.2379,1538.6434,1805.0393,
120.70, 23.95,1473.3484,1415.3250,1463.1473,1493.9028,1587.0297,1423.4988,1480.7892,1528.1766,1539.4053,1414.1436,1469.7023,1423.7751,1556.4956,1423.4988,1443.3969,1532.9587,1791.5282,1419.6525,1449.1350,1420.1910,1467.9131,1420.8911,1512.0132,1419.2657,1679.6488,
