LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.10, 23.15,  61.6000,  64.2839,  67.5607,  67.0571,  65.2286,  64.4155,  66.2362,  66.6328,  66.9172,  64.9519,  65.4130,  68.5426,  69.3278,  64.4155,  66.9586,  67.3828,  70.2759,  64.5436,  66.9400,  64.5273,  67.0525,  64.6614,  69.0273,  64.8855,  68.8710,
120.10, 23.20,  63.9000,  63.2929,  66.4982,  66.0214,  64.2375,  63.4431,  65.2034,  65.3672,  65.6828,  63.8963,  64.4500,  67.6130,  68.0019,  63.4431,  66.0034,  66.1034,  69.5931,  63.5373,  65.7359,  63.5566,  66.0581,  63.7099,  68.0629,  63.9258,  67.9161,
120.10, 23.25,  63.0000,  64.3911,  67.3429,  66.6857,  65.3571,  64.5983,  66.1138,  66.0621,  66.4500,  64.9815,  65.7426,  68.6204,  69.3241,  64.5983,  66.8655,  66.9259,  70.5793,  64.6736,  66.7123,  64.6828,  66.8177,  64.8455,  69.0765,  65.0726,  69.1710,
120.10, 23.30,  66.7500,  65.5679,  68.3179,  68.0875,  66.0500,  65.8259,  67.2431,  66.8741,  67.5224,  66.0759,  66.4204,  69.4259,  70.3333,  65.8259,  67.5672,  67.7672,  71.3603,  65.8536,  67.4795,  65.8374,  67.8056,  65.9326,  70.0326,  65.8210,  70.0548,
120.10, 23.35,  71.2500,  66.8679,  69.5500,  70.0107,  67.9518,  66.9948,  68.9707,  68.6483,  69.0466,  67.4037,  68.1093,  71.2759,  71.8204,  66.9948,  69.1017,  69.0224,  73.4362,  67.0986,  69.1009,  67.0475,  69.3712,  67.2386,  71.5750,  67.2306,  71.1984,
120.10, 23.50, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.10, 23.55,  70.9500,  68.0786,  69.6071,  69.9911,  68.5286,  68.1466,  69.3759,  69.1552,  68.9397,  68.5944,  68.8870,  71.7130,  71.6741,  68.1466,  68.3569,  69.5931,  73.7328,  68.2932,  69.5186,  68.3177,  69.7389,  68.4758,  71.9856,  68.4694,  72.1355,
120.10, 23.60, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.10, 23.65,  76.1500,  69.7268,  70.7643,  71.1107,  69.8643,  69.9500,  70.6552,  70.6586,  70.3845,  70.1185,  70.9778,  72.8611,  72.8259,  69.9500,  69.6672,  71.4465,  74.9465,  69.9677,  70.8945,  70.0278,  71.1561,  70.1568,  73.2379,  70.0952,  73.1371,
120.15, 22.90,  70.6500,  72.4804,  75.1714,  74.5232,  72.8214,  72.5155,  74.1362,  74.1052,  74.3465,  72.8148,  73.5500,  76.8611,  78.5685,  72.5155,  75.1034,  75.7793,  79.0535,  72.6541,  74.9486,  72.5364,  74.9323,  72.7917,  77.0379,  73.0048,  77.7919,
120.15, 22.95,  66.9000,  69.5839,  72.8036,  71.8054,  69.6161,  69.7017,  71.5259,  71.3569,  71.8862,  70.1722,  70.9056,  74.2704,  75.8815,  69.7017,  72.4276,  73.1948,  76.5431,  69.8495,  72.2850,  69.6934,  72.3263,  69.9667,  74.5000,  69.9436,  75.0274,
120.15, 23.00,  65.7500,  66.1500,  69.4875,  68.6214,  66.6321,  66.3655,  67.8931,  68.3069,  68.5259,  66.7222,  67.2722,  70.8685,  72.1389,  66.3655,  69.2431,  69.8431,  73.2138,  66.4618,  68.9291,  66.3854,  68.9545,  66.6386,  71.0780,  67.0548,  71.3790,
120.15, 23.05,  65.1000,  64.9839,  67.8946,  67.2000,  65.6554,  65.2655,  66.8086,  66.8259,  67.3224,  65.5407,  65.8018,  68.9648,  70.5963,  65.2655,  67.2793,  68.0759,  71.3897,  65.3041,  67.3586,  65.2995,  67.4818,  65.4303,  69.5856,  65.7645,  69.7048,
120.15, 23.10,  64.9500,  64.7375,  67.8286,  66.9768,  65.3661,  65.0034,  66.1345,  66.7000,  67.0897,  65.3426,  65.6111,  69.0611,  70.2148,  65.0034,  67.4259,  67.9017,  70.8810,  65.0614,  67.2150,  65.0379,  67.3667,  65.1917,  69.5379,  65.4581,  69.4468,
120.15, 23.15,  61.4500,  62.4125,  65.1339,  64.0571,  62.8446,  62.6052,  63.6103,  63.9017,  64.3069,  63.0204,  63.1611,  65.9759,  66.7778,  62.6052,  64.4328,  64.7759,  68.1879,  62.6782,  64.5645,  62.7364,  64.4343,  62.8826,  66.7939,  63.2177,  66.9436,
120.15, 23.20,  62.0500,  62.4482,  65.2161,  64.5893,  62.8179,  62.5707,  63.9000,  64.0552,  64.0845,  63.0519,  62.9963,  65.8259,  66.7185,  62.5707,  64.6362,  64.9259,  68.0828,  62.6755,  64.4359,  62.6808,  64.5318,  62.8462,  67.0720,  63.0290,  66.8661,
120.15, 23.25,  61.3500,  63.9714,  66.9679,  66.8589,  65.0929,  64.2034,  65.9724,  65.7862,  66.5328,  64.5537,  65.1407,  68.5204,  68.9556,  64.2034,  66.3966,  66.6672,  69.8448,  64.2723,  66.4514,  64.2187,  66.6838,  64.4227,  68.8765,  64.4532,  68.5742,
120.15, 23.30,  64.6000,  65.7750,  69.2679,  68.7554,  66.7321,  65.9138,  67.6569,  67.8414,  68.1759,  66.2852,  67.3833,  70.2074,  70.7815,  65.9138,  68.4345,  68.3224,  71.8948,  66.0145,  68.2514,  65.9636,  68.5955,  66.0795,  70.7856,  65.9806,  70.3871,
120.15, 23.35,  66.9500,  64.9821,  68.5143,  68.4125,  66.7946,  65.1293,  67.2552,  66.9828,  67.6138,  65.4556,  66.8444,  69.6759,  70.3352,  65.1293,  67.7241,  67.8103,  71.2431,  65.2209,  67.6509,  65.1712,  67.8909,  65.2439,  70.1485,  65.0774,  70.1210,
120.15, 23.40,  66.1000,  65.2482,  68.5464,  68.5125,  66.3232,  65.3052,  67.1535,  67.0810,  67.8724,  65.6352,  66.7519,  69.8093,  70.5333,  65.3052,  67.3931,  67.7224,  71.7138,  65.3927,  67.5027,  65.3662,  67.8056,  65.4530,  70.2098,  65.2403,  69.9613,
120.15, 23.45,  67.2000,  65.2107,  68.4750,  68.5571,  66.7018,  65.3000,  67.5448,  67.1828,  67.7190,  65.6982,  67.3093,  70.1556,  70.6185,  65.3000,  67.6897,  68.1707,  71.7259,  65.3968,  67.6636,  65.3869,  68.2242,  65.5189,  70.7000,  65.5290,  70.5016,
120.15, 23.50,  65.8500,  64.2250,  66.6161,  66.8661,  65.4446,  64.3345,  66.3638,  65.5897,  66.1759,  64.7352,  66.0056,  68.5130,  68.8370,  64.3345,  65.4948,  67.2759,  70.2948,  64.4068,  66.3095,  64.4040,  66.6914,  64.5508,  69.2765,  64.2887,  69.4613,
120.15, 23.55,  70.9000,  66.9250,  68.8143,  68.7536,  67.6518,  66.9655,  68.3172,  68.1948,  68.5965,  67.4444,  68.3370,  70.7574,  70.7907,  66.9655,  67.8759,  68.9569,  72.8465,  67.1182,  68.3768,  67.1384,  68.8015,  67.3348,  71.2167,  67.2355,  71.2984,
120.15, 23.60,  70.6000,  67.2804,  68.9571,  69.0786,  67.6875,  67.4414,  68.4776,  68.4483,  67.9138,  67.8074,  68.2815,  70.1722,  70.8259,  67.4414,  67.7966,  69.0655,  72.9655,  67.5309,  68.5895,  67.5823,  68.8753,  67.7629,  71.0962,  67.7177,  71.3129,
