LON,LAT,rx1day_base,rx1day_change_SSP126_20212040,rx1day_change_SSP126_20412060,rx1day_change_SSP126_20812100,rx1day_change_SSP245_20212040,rx1day_change_SSP245_20412060,rx1day_change_SSP245_20812100,rx1day_change_SSP370_20212040,rx1day_change_SSP370_20412060,rx1day_change_SSP370_20812100,rx1day_change_SSP585_20212040,rx1day_change_SSP585_20412060,rx1day_change_SSP585_20812100,tx90p_change_SSP126_20212040,tx90p_change_SSP126_20412060,tx90p_change_SSP126_20812100,tx90p_change_SSP245_20212040,tx90p_change_SSP245_20412060,tx90p_change_SSP245_20812100,tx90p_change_SSP370_20212040,tx90p_change_SSP370_20412060,tx90p_change_SSP370_20812100,tx90p_change_SSP585_20212040,tx90p_change_SSP585_20412060,tx90p_change_SSP585_20812100,prcptot_change_SSP126_20212040,prcptot_change_SSP126_20412060,prcptot_change_SSP126_20812100,prcptot_change_SSP245_20212040,prcptot_change_SSP245_20412060,prcptot_change_SSP245_20812100,prcptot_change_SSP370_20212040,prcptot_change_SSP370_20412060,prcptot_change_SSP370_20812100,prcptot_change_SSP585_20212040,prcptot_change_SSP585_20412060,prcptot_change_SSP585_20812100,sdii_change_SSP126_20212040,sdii_change_SSP126_20412060,sdii_change_SSP126_20812100,sdii_change_SSP245_20212040,sdii_change_SSP245_20412060,sdii_change_SSP245_20812100,sdii_change_SSP370_20212040,sdii_change_SSP370_20412060,sdii_change_SSP370_20812100,sdii_change_SSP585_20212040,sdii_change_SSP585_20412060,sdii_change_SSP585_20812100,cdd_change_SSP126_20212040,cdd_change_SSP126_20412060,cdd_change_SSP126_20812100,cdd_change_SSP245_20212040,cdd_change_SSP245_20412060,cdd_change_SSP245_20812100,cdd_change_SSP370_20212040,cdd_change_SSP370_20412060,cdd_change_SSP370_20812100,cdd_change_SSP585_20212040,cdd_change_SSP585_20412060,cdd_change_SSP585_20812100,cwd_change_SSP126_20212040,cwd_change_SSP126_20412060,cwd_change_SSP126_20812100,cwd_change_SSP245_20212040,cwd_change_SSP245_20412060,cwd_change_SSP245_20812100,cwd_change_SSP370_20212040,cwd_change_SSP370_20412060,cwd_change_SSP370_20812100,cwd_change_SSP585_20212040,cwd_change_SSP585_20412060,cwd_change_SSP585_20812100,hwdi_change_SSP126_20212040,hwdi_change_SSP126_20412060,hwdi_change_SSP126_20812100,hwdi_change_SSP245_20212040,hwdi_change_SSP245_20412060,hwdi_change_SSP245_20812100,hwdi_change_SSP370_20212040,hwdi_change_SSP370_20412060,hwdi_change_SSP370_20812100,hwdi_change_SSP585_20212040,hwdi_change_SSP585_20412060,hwdi_change_SSP585_20812100
120.55,23.25,309.7694,-37.803800000000024,-12.947699999999998,-14.447300000000041,-14.027800000000013,-15.811399999999992,-6.177099999999996,-23.450500000000034,-29.11510000000004,21.652799999999957,-21.50229999999999,-2.588200000000029,71.5018,33.4934,51.485400000000006,53.682700000000004,32.7109,66.1012,117.11280000000002,34.61910000000001,79.5213,169.93650000000002,40.82620000000001,93.57050000000001,203.5128,-173.61889999999994,-120.55249999999978,25.102499999999964,-116.30299999999988,-60.35010000000011,-22.29469999999992,-141.95659999999998,-204.06619999999975,71.30349999999999,-179.66989999999987,-34.85129999999981,417.6680000000001,-0.41189999999999927,0.07460000000000022,0.8012000000000015,0.46220000000000283,0.573400000000003,1.2345000000000006,0.2637999999999998,0.14820000000000277,3.906100000000002,-0.06299999999999883,1.1746000000000016,6.958300000000001,5.9106999999999985,5.399999999999999,3.9161,6.443099999999994,5.213799999999999,6.003399999999999,4.298099999999998,7.214799999999997,9.448099999999997,5.596599999999995,6.774099999999997,10.568999999999996,2.560699999999999,2.6661,3.4161,2.5983,2.4154999999999998,2.3689999999999998,2.6685,2.4888999999999992,3.0389,2.4207,2.8275999999999986,3.1827999999999985,15.268,24.038,25.136,15.6019,31.263500000000004,64.6212,17.3457,40.7826,101.9935,19.1558,47.821200000000005,130.7038
120.55,23.3,305.6043,-37.60900000000004,-16.311000000000035,-17.697900000000004,-10.775900000000036,-18.259400000000028,-7.195100000000025,-20.99200000000002,-30.0154,18.423299999999983,-24.219899999999996,-5.779100000000028,71.76939999999996,33.5428,51.2008,53.620599999999996,32.5176,66.14450000000001,117.88100000000001,34.297700000000006,79.7346,171.52589999999998,40.1906,93.9637,205.56760000000003,-197.32690000000002,-146.71090000000004,1.5957000000003063,-136.17239999999993,-87.63919999999962,-46.93259999999964,-162.1954999999998,-230.1828999999998,36.63700000000017,-204.77639999999974,-64.64599999999973,385.5510000000004,-0.41689999999999827,-0.01529999999999987,0.6989000000000019,0.4747000000000021,0.42409999999999926,1.0991,0.15859999999999985,0.10440000000000182,3.529700000000002,-0.14119999999999777,1.0236000000000018,6.530200000000001,6.596399999999996,5.917899999999996,4.855399999999996,7.151699999999998,5.6240999999999985,6.580999999999996,4.877800000000001,7.8444,9.961100000000002,6.294799999999995,7.172399999999996,11.372399999999999,2.6624999999999996,2.9161,3.7356999999999996,2.7447999999999997,2.5534,2.5844999999999985,2.9833,2.8832999999999984,3.1999999999999993,2.655199999999999,3.0259,3.4741,15.664,24.992000000000004,26.6,15.924999999999999,32.932700000000004,66.43079999999999,17.830399999999997,42.1196,105.09349999999999,19.4923,49.917300000000004,132.87879999999998
120.55,23.35,287.5638,-34.3665,-13.012300000000039,-15.805800000000033,-8.05619999999999,-17.322000000000003,-4.321900000000028,-17.06450000000001,-26.800400000000025,21.722699999999975,-20.88760000000002,-1.436300000000017,66.08159999999998,32.716699999999996,50.480700000000006,51.7686,31.481199999999994,64.41390000000001,115.4351,33.4817,77.53819999999999,168.7208,38.937000000000005,91.7524,203.7793,-188.58449999999993,-141.47119999999995,-3.859399999999823,-130.83929999999964,-87.80489999999963,-51.63989999999967,-156.13959999999997,-220.74559999999974,26.19290000000001,-197.17159999999967,-63.71459999999979,346.72800000000007,-0.16540000000000177,0.2789999999999999,0.9663000000000004,0.7067999999999977,0.6644000000000005,1.3315999999999981,0.4316999999999993,0.34299999999999997,3.624399999999998,0.10190000000000055,1.230999999999998,6.383299999999998,6.3178999999999945,5.882099999999994,4.557099999999998,7.179299999999998,5.5672,6.643099999999997,5.055599999999998,7.836999999999996,10.236999999999995,6.013799999999996,7.1845,11.448299999999996,2.357100000000001,2.460699999999999,3.2661,2.4207,2.2276000000000007,2.108599999999999,2.4925999999999995,2.4093,2.8519000000000005,2.2654999999999994,2.6602999999999994,3.0500000000000007,16.69,25.796,27.272,16.9173,33.4173,65.0808,18.6478,42.1522,101.4391,20.4346,49.1442,128.7404
120.55,23.4,269.8697,-34.33310000000003,-13.376500000000021,-15.86220000000003,-10.144400000000019,-16.124900000000025,-7.02940000000001,-18.631500000000017,-29.633800000000036,17.88839999999999,-21.90210000000002,-2.7105000000000246,62.823199999999986,33.2187,51.2367,53.02889999999999,32.687,65.42739999999999,116.37159999999999,34.1969,78.9577,166.75560000000002,39.7043,92.54469999999999,199.5043,-212.5322000000001,-166.52980000000025,-40.53610000000026,-160.17970000000014,-117.58200000000033,-85.77539999999999,-187.43700000000013,-247.24620000000027,-17.095200000000204,-221.88710000000015,-97.2493000000004,283.3939999999998,-0.4978000000000016,-0.06259999999999977,0.5777000000000001,0.2773000000000003,0.2627999999999986,0.8970999999999982,0.10820000000000007,-0.05039999999999978,3.0775000000000006,-0.29139999999999944,0.797699999999999,5.740600000000001,3.6589000000000027,2.867899999999999,1.6518000000000015,4.382800000000003,2.541400000000003,3.6758999999999986,2.468499999999999,4.777799999999999,6.746299999999998,2.984499999999997,4.572400000000002,8.0655,2.273200000000001,2.3446,3.2286,2.286200000000001,2.1897,2.0085999999999995,2.4536999999999995,2.2889,2.7352000000000007,2.1914,2.6224000000000007,3.1068999999999996,18.970000000000002,28.546000000000003,29.548,18.9788,36.775,69.4019,20.8891,45.75,104.963,22.7788,52.9846,131.1596
120.55,23.45,262.998,-31.1301,-11.087999999999994,-15.39269999999999,-9.791499999999985,-14.004999999999995,-4.911900000000003,-16.114899999999977,-27.016899999999993,17.449299999999994,-22.4966,-0.47469999999998436,60.778999999999996,34.00319999999999,52.3772,54.26819999999999,33.0517,67.044,117.7478,35.137100000000004,80.2458,167.5023,40.9132,94.15929999999999,199.95940000000002,-156.19260000000008,-112.47160000000008,10.499299999999948,-108.0311999999999,-66.07859999999982,-33.38499999999976,-133.9233999999999,-192.97329999999988,28.023999999999887,-169.74139999999989,-43.907900000000154,326.1331,-0.32949999999999946,0.07860000000000156,0.7066000000000017,0.41329999999999956,0.39620000000000033,1.0960999999999999,0.27520000000000167,0.14039999999999964,3.2917999999999985,-0.16900000000000048,0.9125000000000014,5.934200000000001,2.9035999999999973,1.7804000000000002,0.678600000000003,3.2931000000000026,1.877600000000001,2.351700000000001,1.7295999999999978,3.9333000000000027,5.7759,2.2828000000000017,3.530999999999999,6.827599999999997,2.1624999999999996,2.1286000000000005,2.9071,2.2672000000000008,2.094800000000001,1.8931000000000004,2.1981,2.1667000000000005,2.463000000000001,2.0534,2.529300000000001,2.9655000000000005,18.630000000000003,28.656,30.059999999999995,18.5231,36.973099999999995,70.01920000000001,20.436999999999998,46.1761,106.2913,22.6327,53.324999999999996,131.4846
120.55,23.5,257.6796,-25.841700000000003,-7.453800000000001,-11.44289999999998,-6.0186999999999955,-11.446699999999993,-1.9939999999999998,-11.564799999999991,-23.496800000000007,20.39440000000002,-18.8236,2.0745000000000005,64.98770000000002,33.25320000000001,51.9072,53.69080000000001,32.355500000000006,65.5882,116.69969999999999,34.0697,79.56320000000001,166.8632,40.33630000000001,93.09779999999999,199.9094,-133.13889999999992,-90.5351999999998,36.98630000000003,-87.22069999999985,-42.082800000000134,-9.260800000000017,-109.05639999999994,-174.2095999999999,47.728000000000065,-150.18190000000004,-21.717799999999897,354.5021999999999,-0.09240000000000137,0.2477000000000018,0.9173000000000009,0.5753999999999984,0.5602000000000018,1.2569000000000017,0.47439999999999927,0.3312999999999988,3.429500000000001,-0.02179999999999893,1.1239999999999988,6.1312,2.6304000000000016,2.071399999999997,0.9606999999999957,3.489699999999999,1.7999999999999972,2.098300000000002,1.798099999999998,4.244399999999999,5.796299999999995,2.0671999999999997,3.6655000000000015,6.765499999999996,3.0661000000000005,2.8606999999999996,3.6785999999999994,3.0206999999999997,2.963800000000001,2.753399999999999,3.092599999999999,2.9481,3.2203999999999997,2.8345000000000002,3.2897,3.8276000000000003,18.432000000000002,27.896,29.476,18.178800000000003,36.0577,69.03460000000001,20.1543,45.5783,104.44130000000001,22.307699999999997,52.4865,129.9846
120.55,23.55,237.0578,-22.528999999999996,-5.389899999999983,-8.116299999999995,-2.345999999999975,-8.148499999999984,0.6271000000000129,-8.199299999999994,-18.511599999999987,23.53970000000004,-14.823499999999996,4.236000000000018,62.22230000000002,33.176,51.846000000000004,53.3792,32.2,65.30579999999999,116.51729999999999,34.069599999999994,78.7761,167.03699999999998,39.87689999999999,93.0827,200.0673,-89.77230000000009,-48.23009999999999,70.8583000000001,-42.10140000000001,-2.197200000000066,27.428699999999935,-65.74289999999996,-128.30649999999991,80.48580000000015,-105.89210000000003,16.41529999999989,371.95720000000006,-0.08129999999999882,0.3400999999999996,0.9837999999999987,0.6486999999999981,0.6773999999999987,1.3314999999999984,0.5241000000000007,0.40559999999999974,3.4865999999999993,0.07730000000000103,1.1888000000000005,6.122299999999999,1.769600000000004,0.8732000000000042,-0.14999999999999858,2.0293000000000063,1.0448000000000022,1.1569000000000003,0.7407000000000039,3.0259,4.448100000000004,1.1121000000000052,2.5741000000000014,6.006900000000002,3.596399999999999,3.4536,4.007099999999999,3.5724,3.4620999999999995,3.1897,3.4352,3.381500000000001,3.7889,3.2516999999999996,3.7672000000000008,4.2569,16.602,26.673999999999996,27.476000000000003,16.3904,34.326899999999995,66.63850000000001,18.1174,43.45869999999999,101.62610000000001,20.5327,50.7577,126.87310000000001
120.55,23.6,218.2215,-19.859700000000004,-5.392399999999981,-6.253899999999987,-0.9333000000000027,-7.03449999999998,0.8404000000000167,-8.830699999999979,-17.411299999999983,22.876000000000005,-11.6678,3.8027000000000157,57.251300000000015,35.7692,54.87519999999999,57.2667,34.6459,69.2286,120.9286,36.47409999999999,82.7697,170.3089,42.842,97.43820000000001,203.3401,-53.44560000000001,-19.586299999999937,95.1848,-11.342699999999923,27.66249999999991,53.51330000000007,-34.48000000000002,-94.46309999999994,101.85189999999989,-67.98839999999996,42.997299999999996,371.30079999999975,0.010600000000000165,0.34380000000000166,0.9893999999999998,0.7139999999999986,0.6828000000000003,1.2804000000000002,0.4969999999999999,0.4502999999999986,3.330300000000001,0.1136000000000017,1.1350000000000016,5.796199999999999,1.819599999999994,1.3910999999999945,0.24459999999999837,2.299999999999997,1.2378999999999962,1.3430999999999997,1.0906999999999982,3.3758999999999943,4.725899999999996,1.8654999999999973,2.679299999999998,6.365499999999997,2.710699999999999,2.5588999999999995,3.0892999999999997,2.6861999999999995,2.5328,2.2654999999999994,2.6019000000000005,2.5184999999999995,2.8222000000000005,2.2775999999999996,2.9052000000000007,3.3430999999999997,17.836,27.979999999999997,28.961999999999996,17.4615,35.7481,68.1404,19.493499999999997,44.9696,101.7239,21.692300000000003,52.4788,126.3962
120.55,23.65,208.916,-24.599699999999984,-11.811299999999989,-9.649200000000008,-6.543599999999998,-12.405000000000001,-5.8065,-16.645899999999983,-20.017899999999997,15.45259999999999,-16.306999999999988,-3.2786999999999864,47.25240000000002,34.0972,53.2012,54.8451,33.319,66.0901,117.6555,34.6349,79.4089,167.49580000000003,40.753600000000006,93.817,201.93240000000003,-0.01160000000004402,34.69830000000002,146.73119999999994,40.99270000000001,79.7630999999999,101.95249999999987,16.19509999999991,-39.39339999999993,145.33839999999987,-12.808700000000044,93.03939999999989,403.5453,0.42739999999999867,0.7834000000000003,1.391300000000001,1.1814,1.1221999999999994,1.688399999999998,0.8660999999999994,0.9161000000000001,3.641400000000001,0.5601999999999983,1.536999999999999,6.096399999999999,4.171399999999998,4.233899999999998,2.8179000000000016,4.8293000000000035,4.286200000000001,4.467199999999998,3.253700000000002,5.937000000000005,7.396300000000004,4.5172000000000025,5.4328,8.534500000000001,2.841099999999999,2.7517999999999994,3.2142999999999997,2.7965999999999998,2.7379,2.5206999999999997,2.8537,2.5962999999999994,3.0259,2.451699999999999,3.1602999999999994,3.456899999999999,15.158,24.72,25.630000000000003,15.5115,31.311500000000002,61.9519,17.017400000000002,40.2109,94.6956,18.4962,46.5923,119.3519
120.55,23.7,192.3829,-21.02800000000002,-8.478000000000009,-8.941699999999997,-6.070700000000016,-10.711100000000016,-3.210000000000008,-13.80940000000001,-18.78880000000001,15.31049999999999,-12.877100000000013,-2.467800000000011,46.331699999999984,33.529999999999994,53.050000000000004,54.5794,32.6385,66.09809999999999,117.33270000000002,34.2935,79.03479999999999,167.2674,40.2212,93.1885,202.0577,4.650700000000143,38.252899999999954,137.80179999999996,36.674400000000105,79.0449000000001,98.54549999999995,20.56100000000015,-33.72129999999993,134.88080000000014,-6.249900000000025,88.62660000000005,375.2722000000001,0.3584999999999994,0.7439,1.2490999999999985,1.0503,1.0521999999999991,1.577099999999998,0.7514000000000003,0.7899999999999991,3.4176,0.49609999999999843,1.3710999999999984,5.7104,3.0732,2.8588999999999984,1.542899999999996,3.5189999999999984,3.2378999999999962,3.112099999999998,2.3592999999999975,5.1815,6.531499999999994,2.8585999999999956,3.917199999999994,6.851699999999994,2.185699999999999,2.2142999999999997,2.6411,2.2879000000000005,2.1533999999999995,1.977599999999999,2.3963,2.131499999999999,2.592599999999999,1.8017000000000003,2.6517,2.912099999999999,15.71,24.736,25.401999999999997,15.4769,31.075,61.380799999999994,17.1391,40.3087,94.6957,18.6885,46.425,119.0519
120.55,23.75,181.1643,-19.84639999999999,-7.4284000000000106,-7.711600000000004,-6.5227999999999895,-8.465900000000005,-3.6441999999999837,-12.0582,-16.65440000000001,14.751900000000006,-14.232,-1.9251999999999896,45.018400000000014,34.1685,53.532500000000006,55.601800000000004,33.5297,66.87010000000001,118.72399999999999,34.567,79.9562,169.0062,41.320100000000004,94.8144,203.5778,-3.8362999999999374,30.113200000000006,124.0186000000001,23.508000000000038,67.31670000000008,85.51020000000017,9.920000000000073,-38.79009999999994,118.0436000000002,-14.698799999999892,76.98670000000016,347.3097,0.22809999999999775,0.643699999999999,1.0730000000000004,0.8751999999999995,0.9134999999999991,1.3688000000000002,0.6005000000000003,0.6994000000000007,3.192499999999999,0.3461999999999996,1.2388999999999974,5.334599999999998,4.9106999999999985,4.442900000000002,2.876800000000003,5.029299999999999,4.717199999999998,4.231000000000002,4.1092999999999975,6.574100000000001,7.785200000000003,4.3344999999999985,5.260300000000001,7.903500000000001,1.982099999999999,2.123199999999999,2.6446000000000005,2.2172,2.0638000000000005,1.9499999999999993,2.3352000000000004,2.0184999999999995,2.4314999999999998,1.7483000000000004,2.4345,2.812099999999999,16.055999999999997,25.234,26.217999999999996,15.8788,32.1885,62.253800000000005,17.7457,40.55,95.4217,19.3423,47.3212,119.65190000000001
120.55,23.8,162.2805,-8.113900000000001,3.0345000000000084,2.5127999999999986,5.140800000000013,2.5533000000000072,7.709699999999998,-1.223099999999988,-5.5309999999999775,23.142000000000024,-3.2764999999999986,7.643100000000004,52.37470000000002,35.76649999999999,56.1605,58.175,35.052800000000005,69.6528,122.5028,36.043099999999995,83.1518,172.5931,42.797,98.06429999999999,206.57780000000002,8.651700000000119,41.046600000000126,128.69140000000016,33.721900000000005,77.86830000000009,93.81490000000008,22.218500000000176,-21.38559999999984,123.02330000000006,-3.129899999999907,83.61980000000017,341.79320000000007,0.14699999999999847,0.5667000000000009,1.006499999999999,0.7911999999999999,0.8806000000000012,1.2705999999999982,0.5609000000000002,0.6061000000000014,3.0942000000000007,0.29380000000000095,1.1153000000000013,5.281700000000001,5.141100000000002,5.496400000000001,3.5874999999999986,5.1706999999999965,4.996600000000001,4.725900000000003,4.8980999999999995,7.105600000000003,7.820399999999999,4.844799999999999,5.7776,8.486199999999997,1.5588999999999995,1.5713999999999988,2.2446,1.7309999999999999,1.4844999999999988,1.5016999999999996,1.8444000000000003,1.5426000000000002,2.0519,1.2844999999999995,1.8637999999999995,2.2723999999999993,16.302,26.081999999999997,27.026,16.2654,33.52119999999999,65.5885,17.7957,42.3826,98.0783,20.1865,49.6673,121.62689999999999
120.55,23.85,169.5102,-17.2055,-4.472499999999997,-4.793199999999985,-2.5759999999999934,-5.620200000000011,-0.7075999999999851,-9.684699999999992,-12.92949999999999,15.48259999999999,-11.011400000000009,0.39390000000000214,46.6112,33.84360000000001,54.2876,56.3544,33.3374,67.4393,121.06040000000002,34.4555,80.7273,171.1468,41.525800000000004,95.74889999999999,205.0489,4.275100000000066,39.17859999999996,121.42969999999991,28.437799999999925,71.95949999999993,87.29379999999992,17.497699999999895,-22.708699999999908,115.14869999999996,-6.559700000000021,77.7614000000001,330.92740000000003,0.07110000000000127,0.5869999999999997,0.981300000000001,0.7811000000000021,0.9032000000000018,1.264400000000002,0.5547000000000004,0.595600000000001,3.0833000000000013,0.26550000000000296,1.1324000000000005,5.3084000000000024,6.6464,6.8125,5.266100000000002,6.836200000000005,7.006900000000002,6.643100000000004,6.587000000000003,8.288900000000005,9.533300000000004,6.129300000000001,7.4086,9.8448,1.0125000000000002,1.0446,1.5286,1.1517000000000008,0.931,1.0466000000000006,1.1593000000000009,0.9889000000000001,1.4796000000000005,0.6896999999999993,1.3690000000000007,1.6776000000000009,16.692,26.363999999999997,27.644,16.6269,34.0327,66.1269,17.8348,42.741299999999995,99.25,20.534599999999998,50.3577,123.1346
120.55,23.9,177.276,-13.872700000000009,-0.3453000000000088,-1.2396000000000242,-0.7528000000000077,-1.7785000000000082,1.8605999999999767,-6.034700000000015,-9.6404,21.046399999999977,-7.309600000000017,3.4769000000000005,55.18939999999998,33.9544,53.706399999999995,56.157000000000004,32.928000000000004,66.81649999999999,120.02800000000002,34.133599999999994,80.36410000000001,169.90540000000001,40.7972,94.72800000000001,204.0492,3.871599999999944,42.93450000000007,123.45479999999998,28.02760000000012,73.13969999999995,87.81829999999991,15.95659999999998,-23.210599999999886,115.61740000000009,-7.81880000000001,77.60750000000007,339.0321000000001,0.07290000000000063,0.6534999999999975,1.0302000000000007,0.8017000000000003,0.9903999999999975,1.261499999999998,0.5996999999999986,0.6829000000000001,3.2333,0.3001000000000005,1.1367999999999974,5.552199999999999,2.9482,3.3410999999999973,1.9410999999999987,3.598300000000002,3.703400000000002,3.439700000000002,3.270399999999995,4.801899999999996,6.299999999999997,2.2483000000000004,4.199999999999996,6.381,1.3320999999999996,1.2839,1.7982000000000005,1.4483000000000006,1.1517000000000008,1.3172000000000006,1.3518999999999997,1.3111000000000006,1.7259000000000002,1.0120999999999993,1.6551999999999998,1.8914,18.104,27.866,29.208,18.1577,36.2846,67.9692,19.7761,44.55,100.213,22.2231,52.1231,124.28649999999999
120.55,23.95,179.6715,-15.974400000000003,-3.189900000000023,-3.758400000000023,-3.6026999999999987,-5.528500000000008,-1.1717000000000155,-10.555200000000013,-13.204200000000014,17.675399999999996,-10.02430000000001,-0.6123000000000047,49.734099999999984,34.576600000000006,54.306599999999996,57.4612,33.877599999999994,68.1334,120.6814,35.065599999999996,81.1309,170.2982,41.741099999999996,95.84880000000001,204.2468,21.217699999999923,61.02719999999999,139.85519999999997,44.11760000000004,91.32860000000005,102.3610000000001,31.514499999999998,-4.048099999999977,130.51559999999995,8.442700000000059,94.55009999999993,349.8873000000001,0.5043999999999969,1.1219999999999999,1.4619999999999997,1.2496999999999971,1.4360999999999997,1.7485,1.0366999999999997,1.1329999999999991,3.6934999999999967,0.7690999999999981,1.5889999999999986,6.0443999999999996,-1.0178999999999974,-0.6661000000000001,-2.487499999999997,-1.4258999999999986,-1.5671999999999997,-1.6189999999999998,-1.3258999999999972,0.7037000000000049,1.2481000000000009,-1.898299999999999,-0.3844999999999956,1.6828000000000003,0.6607000000000003,0.7142999999999997,1.158900000000001,0.7724000000000011,0.5517000000000003,0.6585999999999999,0.7093000000000007,0.7093000000000007,0.9944000000000006,0.41549999999999976,0.9638000000000009,1.3240999999999996,19.218,29.996,31.157999999999998,19.2635,37.571200000000005,69.3288,20.5435,46.3826,101.113,23.2,54.1096,124.4019
120.55,24.0,185.4935,-20.82080000000002,-8.712400000000002,-8.554100000000005,-8.451600000000013,-9.652900000000017,-5.163900000000012,-15.841200000000015,-18.719099999999997,13.63639999999998,-15.138500000000022,-6.150800000000004,45.8938,35.15560000000001,54.8656,58.0458,34.381600000000006,68.5566,121.92580000000001,34.97290000000001,81.71640000000001,171.0642,42.150800000000004,96.82390000000001,205.3912,-24.93179999999984,14.906200000000126,92.3089,-2.0412999999998647,45.04480000000012,56.12740000000008,-14.581699999999955,-50.855800000000045,80.4864,-38.60809999999992,45.94780000000014,293.8410000000001,-0.03340000000000032,0.5390999999999977,0.9041999999999994,0.7154999999999987,0.9245999999999981,1.1960999999999977,0.5097999999999985,0.5819999999999972,3.1129,0.20629999999999882,1.0132999999999974,5.381499999999999,0.1536000000000044,0.42320000000000135,-1.144599999999997,0.3552000000000035,-0.21719999999999828,-0.20340000000000202,-0.1629999999999967,1.7556000000000012,2.5962999999999994,-0.4707000000000008,0.8207000000000022,2.937900000000006,0.4411000000000005,0.5338999999999992,1.0088999999999988,0.5533999999999999,0.33449999999999935,0.4397000000000002,0.5666999999999991,0.43520000000000003,0.7684999999999995,0.24479999999999968,0.6654999999999998,1.1241000000000003,18.887999999999998,29.837999999999997,31.453999999999997,18.9442,37.740399999999994,69.74040000000001,20.410899999999998,46.55,100.8283,23.032700000000002,54.125,123.89229999999999
120.55,24.05,167.6183,-13.217900000000014,-2.1843000000000075,-3.510600000000011,-1.3857000000000141,-4.757400000000018,1.9514000000000067,-9.7808,-9.990399999999994,18.881699999999995,-8.308300000000003,0.22339999999999804,47.86519999999999,34.3904,54.192400000000006,57.273399999999995,33.9607,67.5261,120.80489999999999,34.44669999999999,80.5097,170.55970000000002,41.3107,95.5319,204.9549,-40.16880000000015,-3.025100000000066,67.76319999999987,-20.15409999999997,25.867899999999963,35.71440000000007,-30.423099999999977,-62.7518,57.203399999999874,-52.40170000000012,26.101699999999937,258.33979999999997,-0.019499999999997186,0.5004000000000026,0.7949000000000019,0.6863000000000028,0.8244000000000007,1.1052,0.4028000000000027,0.5503,2.9196000000000026,0.1534000000000013,0.9232000000000014,5.067700000000002,-0.8804000000000016,-0.4695999999999998,-2.0268000000000015,-0.7361999999999966,-0.9966000000000008,-1.0240999999999971,-1.3759000000000015,0.7036999999999978,1.7630000000000052,-1.7000000000000028,-0.5138000000000034,1.7413999999999987,0.24820000000000064,0.3446000000000007,0.7195999999999998,0.3172000000000006,0.14480000000000004,0.26720000000000077,0.4204000000000008,0.1889000000000003,0.5480999999999998,0.08620000000000072,0.4862000000000002,0.9482999999999997,19.638,30.483999999999998,32.06,19.9308,38.8673,71.0269,21.3174,46.9957,101.2826,23.8154,54.9731,124.3308
120.55,24.1,160.576,-10.321799999999996,1.4221000000000004,-1.0591000000000008,1.2104999999999961,-0.7254000000000076,4.773500000000013,-5.312600000000003,-7.342799999999983,23.036699999999996,-5.76909999999998,4.629800000000017,49.63720000000001,34.01690000000001,53.200900000000004,56.09780000000001,33.330799999999996,66.3116,119.2443,34.30500000000001,78.6941,169.21589999999998,40.825100000000006,94.28080000000001,204.2443,-36.841499999999996,3.8396000000000186,70.79539999999997,-16.27870000000007,30.284200000000055,40.188899999999876,-25.538700000000063,-57.59130000000005,60.41599999999994,-50.404199999999946,30.061999999999898,252.96939999999995,-0.2618000000000009,0.3078000000000003,0.5989000000000004,0.5111999999999988,0.6478999999999999,0.9155000000000015,0.20779999999999887,0.3200000000000003,2.7698,-0.02909999999999968,0.7408999999999999,4.885999999999999,0.8070999999999913,0.6143000000000001,-0.22680000000000433,0.8276000000000039,0.7051999999999978,0.6447999999999965,0.3684999999999974,2.549999999999997,3.4333000000000027,0.0706999999999951,1.0189999999999912,3.3862000000000023,0.27859999999999996,0.37319999999999975,0.7142999999999997,0.2862,0.2275999999999998,0.31379999999999963,0.42220000000000013,0.27780000000000005,0.5944000000000003,0.12239999999999984,0.42929999999999957,0.9879000000000007,19.326,29.742,31.632,19.6673,38.05,70.7442,21.1957,46.2261,100.2304,23.675,54.3231,122.29620000000001
120.55,24.15,170.3301,-9.062899999999985,5.8563000000000045,2.8811000000000035,2.5666000000000224,0.33660000000000423,7.016600000000011,-4.213899999999995,-7.284599999999983,26.734700000000004,-3.328099999999978,7.43610000000001,55.662600000000026,33.6461,52.880100000000006,55.6068,33.0748,66.1325,118.56899999999999,33.7943,78.26599999999999,168.1747,40.419000000000004,93.39589999999998,202.8998,-47.2482,-2.3525999999999385,66.0150000000001,-24.172399999999925,23.406600000000026,32.037000000000035,-35.17599999999993,-69.45789999999988,49.93470000000002,-58.751199999999926,20.689300000000003,248.4253000000001,-0.32590000000000074,0.28289999999999793,0.5966999999999985,0.4723000000000006,0.5823999999999998,0.8482999999999983,0.1576999999999984,0.2458999999999989,2.7013,-0.1197000000000017,0.6640999999999977,4.8912999999999975,0.13569999999999993,0.4446000000000012,-0.8785999999999987,0.6535000000000011,0.15520000000000067,-0.13450000000000273,0.3130000000000024,2.548100000000005,3.468500000000006,-0.7051999999999978,0.26380000000000337,3.4775999999999954,0.6642999999999999,0.7571000000000003,1.125,0.6741000000000001,0.6138000000000003,0.6897000000000002,0.8167,0.7278000000000002,1.0722000000000005,0.5810000000000004,0.8483,1.3448000000000002,20.266,30.230000000000004,32.242000000000004,20.049999999999997,38.6577,70.4135,21.7239,46.758700000000005,100.463,24.0212,54.3923,121.66919999999999
